year,seoul,gu,emd,pop_total,도로명,도로명_합
2018,서울특별시,성북구,월곡제1동,1667061,화랑로1길,서울특별시성북구화랑로1길
2018,서울특별시,성북구,월곡제2동,1218936,화랑로19길,서울특별시성북구화랑로19길
2018,서울특별시,성북구,월곡제2동,1543026,화랑로14길,서울특별시성북구화랑로14길
2018,서울특별시,성북구,월곡제2동,1811550,화랑로13길,서울특별시성북구화랑로13길
2018,서울특별시,성북구,석관동,1004886,한천로76길,서울특별시성북구한천로76길
2018,서울특별시,성북구,장위제3동,531222,한천로101가길,서울특별시성북구한천로101가길
2018,서울특별시,성북구,성북동,1571179,창경궁로43길,서울특별시성북구창경궁로43길
2018,서울특별시,성북구,보문동,1523082,지봉로20길,서울특별시성북구지봉로20길
2018,서울특별시,성북구,종암동,876559,종암로5길,서울특별시성북구종암로5길
2018,서울특별시,성북구,종암동,865488,종암로24가길,서울특별시성북구종암로24가길
2018,서울특별시,성북구,종암동,1058657,종암로21길,서울특별시성북구종암로21길
2018,서울특별시,성북구,종암동,1041154,종암로19길,서울특별시성북구종암로19길
2018,서울특별시,성북구,종암동,1214572,종암로16길,서울특별시성북구종암로16길
2018,서울특별시,성북구,정릉제3동,215891,정릉로8길,서울특별시성북구정릉로8길
2018,서울특별시,성북구,정릉제2동,1546642,정릉로27길,서울특별시성북구정릉로27길
2018,서울특별시,성북구,정릉제2동,664327,정릉로26길,서울특별시성북구정릉로26길
2018,서울특별시,성북구,장위제1동,706296,장위로50길,서울특별시성북구장위로50길
2018,서울특별시,성북구,월곡제2동,1555359,장월로1길,서울특별시성북구장월로1길
2018,서울특별시,성북구,안암동,1736425,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,2505112,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,3201635,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,2153334,개운사길,서울특별시성북구개운사길
2018,서울특별시,성북구,안암동,2583509,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,1383988,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,월곡제2동,2098712,오패산로4길,서울특별시성북구오패산로4길
2018,서울특별시,성북구,월곡제1동,1433031,오패산로3길,서울특별시성북구오패산로3길
2018,서울특별시,성북구,월곡제1동,1600988,오패산로19길,서울특별시성북구오패산로19길
2018,서울특별시,성북구,안암동,1938738,안암로5길,서울특별시성북구안암로5길
2018,서울특별시,성북구,동선동,3208230,아리랑로4길,서울특별시성북구아리랑로4길
2018,서울특별시,성북구,정릉제3동,778447,솔샘로6길,서울특별시성북구솔샘로6길
2018,서울특별시,성북구,성북동,1050721,성북로8길,서울특별시성북구성북로8길
2018,서울특별시,성북구,길음제2동,1475006,삼양로8길,서울특별시성북구삼양로8길
2018,서울특별시,성북구,삼선동,2104047,삼선교로16가길,서울특별시성북구삼선교로16가길
2018,서울특별시,성북구,삼선동,2449646,삼선교로10다길,서울특별시성북구삼선교로10다길
2018,서울특별시,성북구,삼선동,2832287,삼선교로10길,서울특별시성북구삼선교로10길
2018,서울특별시,성북구,삼선동,3304826,보문로32길,서울특별시성북구보문로32길
2018,서울특별시,성북구,삼선동,2387007,보문로31길,서울특별시성북구보문로31길
2018,서울특별시,성북구,보문동,2055795,보문로26길,서울특별시성북구보문로26길
2018,서울특별시,성북구,보문동,1694547,보문로13길,서울특별시성북구보문로13길
2018,서울특별시,성북구,정릉제4동,856048,보국문로16길,서울특별시성북구보국문로16길
2018,서울특별시,성북구,삼선동,2081312,동소문로6길,서울특별시성북구동소문로6길
2018,서울특별시,성북구,삼선동,2305508,동소문로2길,서울특별시성북구동소문로2길
2018,서울특별시,성북구,동선동,3028785,동소문로26가길,서울특별시성북구동소문로26가길
2018,서울특별시,성북구,동선동,2769858,동소문로15길,서울특별시성북구동소문로15길
2018,서울특별시,성북구,동선동,2721993,동소문로13길,서울특별시성북구동소문로13길
2018,서울특별시,성북구,석관동,1065913,돌곶이로8길,서울특별시성북구돌곶이로8길
2018,서울특별시,성북구,장위제1동,710995,돌곶이로41길,서울특별시성북구돌곶이로41길
2018,서울특별시,성북구,장위제2동,842741,돌곶이로28길,서울특별시성북구돌곶이로28길
2018,서울특별시,성북구,장위제2동,1038506,돌곶이로27길,서울특별시성북구돌곶이로27길
2018,서울특별시,성북구,석관동,1260709,돌곶이로22길,서울특별시성북구돌곶이로22길
2018,서울특별시,성북구,석관동,1202756,돌곶이로14길,서울특별시성북구돌곶이로14길
2018,서울특별시,성북구,길음제1동,983466,길음로7길,서울특별시성북구길음로7길
2018,서울특별시,성북구,성북동,1710725,창경궁로35길,서울특별시성북구창경궁로35길
2018,서울특별시,성북구,석관동,1214462,화랑로40길,서울특별시성북구화랑로40길
2018,서울특별시,성북구,월곡제1동,1601311,화랑로1길,서울특별시성북구화랑로1길
2018,서울특별시,성북구,월곡제2동,1205329,화랑로19길,서울특별시성북구화랑로19길
2018,서울특별시,성북구,월곡제2동,1639278,화랑로14길,서울특별시성북구화랑로14길
2018,서울특별시,성북구,월곡제2동,1817406,화랑로13길,서울특별시성북구화랑로13길
2018,서울특별시,성북구,석관동,1004564,한천로76길,서울특별시성북구한천로76길
2018,서울특별시,성북구,장위제3동,575803,한천로101가길,서울특별시성북구한천로101가길
2018,서울특별시,성북구,성북동,1498079,창경궁로43길,서울특별시성북구창경궁로43길
2018,서울특별시,성북구,보문동,1396517,지봉로20길,서울특별시성북구지봉로20길
2018,서울특별시,성북구,종암동,849265,종암로5길,서울특별시성북구종암로5길
2018,서울특별시,성북구,종암동,865680,종암로24가길,서울특별시성북구종암로24가길
2018,서울특별시,성북구,종암동,1032884,종암로21길,서울특별시성북구종암로21길
2018,서울특별시,성북구,종암동,1040272,종암로19길,서울특별시성북구종암로19길
2018,서울특별시,성북구,종암동,1218769,종암로16길,서울특별시성북구종암로16길
2018,서울특별시,성북구,정릉제3동,193646,정릉로8길,서울특별시성북구정릉로8길
2018,서울특별시,성북구,정릉제2동,1495828,정릉로27길,서울특별시성북구정릉로27길
2018,서울특별시,성북구,정릉제2동,640383,정릉로26길,서울특별시성북구정릉로26길
2018,서울특별시,성북구,장위제1동,801699,장위로50길,서울특별시성북구장위로50길
2018,서울특별시,성북구,월곡제2동,1578007,장월로1길,서울특별시성북구장월로1길
2018,서울특별시,성북구,안암동,1371107,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,2523436,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,2788151,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,1881860,개운사길,서울특별시성북구개운사길
2018,서울특별시,성북구,안암동,2549134,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,안암동,1388733,인촌로17가길,서울특별시성북구인촌로17가길
2018,서울특별시,성북구,월곡제2동,2181209,오패산로4길,서울특별시성북구오패산로4길
2018,서울특별시,성북구,월곡제1동,1402498,오패산로3길,서울특별시성북구오패산로3길
2018,서울특별시,성북구,월곡제1동,1578219,오패산로19길,서울특별시성북구오패산로19길
2018,서울특별시,성북구,안암동,1566342,안암로5길,서울특별시성북구안암로5길
2018,서울특별시,성북구,동선동,2824749,아리랑로4길,서울특별시성북구아리랑로4길
2018,서울특별시,성북구,정릉제3동,791844,솔샘로6길,서울특별시성북구솔샘로6길
2018,서울특별시,성북구,성북동,990459,성북로8길,서울특별시성북구성북로8길
2018,서울특별시,성북구,길음제2동,1430051,삼양로8길,서울특별시성북구삼양로8길
2018,서울특별시,성북구,삼선동,1652978,삼선교로16가길,서울특별시성북구삼선교로16가길
2018,서울특별시,성북구,삼선동,1908760,삼선교로10다길,서울특별시성북구삼선교로10다길
2018,서울특별시,성북구,삼선동,2289979,삼선교로10길,서울특별시성북구삼선교로10길
2018,서울특별시,성북구,삼선동,3210371,보문로32길,서울특별시성북구보문로32길
2018,서울특별시,성북구,삼선동,2321338,보문로31길,서울특별시성북구보문로31길
2018,서울특별시,성북구,보문동,2017190,보문로26길,서울특별시성북구보문로26길
2018,서울특별시,성북구,보문동,1362886,보문로13길,서울특별시성북구보문로13길
2018,서울특별시,성북구,정릉제4동,776298,보국문로16길,서울특별시성북구보국문로16길
2018,서울특별시,성북구,삼선동,1760225,동소문로6길,서울특별시성북구동소문로6길
2018,서울특별시,성북구,삼선동,1809565,동소문로2길,서울특별시성북구동소문로2길
2018,서울특별시,성북구,동선동,2960108,동소문로26가길,서울특별시성북구동소문로26가길
2018,서울특별시,성북구,동선동,2314331,동소문로15길,서울특별시성북구동소문로15길
2018,서울특별시,성북구,동선동,2268712,동소문로13길,서울특별시성북구동소문로13길
2018,서울특별시,성북구,석관동,945910,돌곶이로8길,서울특별시성북구돌곶이로8길
2018,서울특별시,성북구,장위제1동,661778,돌곶이로41길,서울특별시성북구돌곶이로41길
2018,서울특별시,성북구,장위제2동,890501,돌곶이로28길,서울특별시성북구돌곶이로28길
2018,서울특별시,성북구,장위제2동,1048077,돌곶이로27길,서울특별시성북구돌곶이로27길
2018,서울특별시,성북구,석관동,1246151,돌곶이로22길,서울특별시성북구돌곶이로22길
2018,서울특별시,성북구,석관동,1096871,돌곶이로14길,서울특별시성북구돌곶이로14길
2018,서울특별시,성북구,길음제1동,966764,길음로7길,서울특별시성북구길음로7길
2018,서울특별시,성북구,성북동,1625912,창경궁로35길,서울특별시성북구창경궁로35길
2018,서울특별시,송파구,풍납1동,1906413,풍성로25길,서울특별시송파구풍성로25길
2018,서울특별시,송파구,가락2동,1260494,오금로46길,서울특별시송파구오금로46길
2018,서울특별시,송파구,가락본동,1165411,오금로36길,서울특별시송파구오금로36길
2018,서울특별시,송파구,방이2동,2698844,오금로11길,서울특별시송파구오금로11길
2018,서울특별시,송파구,오금동,946502,양재대로72길,서울특별시송파구양재대로72길
2018,서울특별시,송파구,방이1동,1203840,양재대로71길,서울특별시송파구양재대로71길
2018,서울특별시,송파구,가락본동,1902567,양재대로64길,서울특별시송파구양재대로64길
2018,서울특별시,송파구,가락본동,1447181,양재대로62길,서울특별시송파구양재대로62길
2018,서울특별시,송파구,가락본동,1996755,송파대로30길,서울특별시송파구송파대로30길
2018,서울특별시,송파구,장지동,1525212,송이로36길,서울특별시송파구송이로36길
2018,서울특별시,송파구,문정1동,1445301,송이로32길,서울특별시송파구송이로32길
2018,서울특별시,송파구,가락2동,1470050,송이로23길,서울특별시송파구송이로23길
2018,서울특별시,송파구,잠실본동,2768448,삼전로13길,서울특별시송파구삼전로13길
2018,서울특별시,송파구,방이2동,1426378,백제고분로50길,서울특별시송파구백제고분로50길
2018,서울특별시,송파구,송파1동,1690107,백제고분로46길,서울특별시송파구백제고분로46길
2018,서울특별시,송파구,송파1동,2037307,백제고분로45길,서울특별시송파구백제고분로45길
2018,서울특별시,송파구,송파1동,1479760,백제고분로42길,서울특별시송파구백제고분로42길
2018,서울특별시,송파구,석촌동,1313259,백제고분로39길,서울특별시송파구백제고분로39길
2018,서울특별시,송파구,석촌동,841609,백제고분로34길,서울특별시송파구백제고분로34길
2018,서울특별시,송파구,석촌동,1352459,백제고분로33길,서울특별시송파구백제고분로33길
2018,서울특별시,송파구,삼전동,773701,백제고분로32길,서울특별시송파구백제고분로32길
2018,서울특별시,송파구,삼전동,2178527,백제고분로31길,서울특별시송파구백제고분로31길
2018,서울특별시,송파구,삼전동,859975,백제고분로22길,서울특별시송파구백제고분로22길
2018,서울특별시,송파구,삼전동,1887140,백제고분로21길,서울특별시송파구백제고분로21길
2018,서울특별시,송파구,마천1동,971971,마천로51길,서울특별시송파구마천로51길
2018,서울특별시,송파구,가락2동,1430659,동남로20길,서울특별시송파구동남로20길
2018,서울특별시,송파구,마천2동,1111283,거마로20길,서울특별시송파구거마로20길
2018,서울특별시,송파구,풍납1동,1898841,풍성로25길,서울특별시송파구풍성로25길
2018,서울특별시,송파구,가락2동,1360118,오금로46길,서울특별시송파구오금로46길
2018,서울특별시,송파구,가락본동,1262190,오금로36길,서울특별시송파구오금로36길
2018,서울특별시,송파구,방이2동,2801319,오금로11길,서울특별시송파구오금로11길
2018,서울특별시,송파구,오금동,1032807,양재대로72길,서울특별시송파구양재대로72길
2018,서울특별시,송파구,방이1동,1245414,양재대로71길,서울특별시송파구양재대로71길
2018,서울특별시,송파구,가락본동,1966585,양재대로64길,서울특별시송파구양재대로64길
2018,서울특별시,송파구,가락본동,1324234,양재대로62길,서울특별시송파구양재대로62길
2018,서울특별시,송파구,가락본동,1952726,송파대로30길,서울특별시송파구송파대로30길
2018,서울특별시,송파구,장지동,1683113,송이로36길,서울특별시송파구송이로36길
2018,서울특별시,송파구,문정1동,1626564,송이로32길,서울특별시송파구송이로32길
2018,서울특별시,송파구,가락2동,1536865,송이로23길,서울특별시송파구송이로23길
2018,서울특별시,송파구,잠실본동,2938747,삼전로13길,서울특별시송파구삼전로13길
2018,서울특별시,송파구,방이2동,1505610,백제고분로50길,서울특별시송파구백제고분로50길
2018,서울특별시,송파구,송파1동,1776958,백제고분로46길,서울특별시송파구백제고분로46길
2018,서울특별시,송파구,송파1동,2107235,백제고분로45길,서울특별시송파구백제고분로45길
2018,서울특별시,송파구,송파1동,1707609,백제고분로42길,서울특별시송파구백제고분로42길
2018,서울특별시,송파구,석촌동,1356213,백제고분로39길,서울특별시송파구백제고분로39길
2018,서울특별시,송파구,석촌동,931106,백제고분로34길,서울특별시송파구백제고분로34길
2018,서울특별시,송파구,석촌동,1443612,백제고분로33길,서울특별시송파구백제고분로33길
2018,서울특별시,송파구,삼전동,880798,백제고분로32길,서울특별시송파구백제고분로32길
2018,서울특별시,송파구,삼전동,2283551,백제고분로31길,서울특별시송파구백제고분로31길
2018,서울특별시,송파구,삼전동,1038265,백제고분로22길,서울특별시송파구백제고분로22길
2018,서울특별시,송파구,삼전동,2043395,백제고분로21길,서울특별시송파구백제고분로21길
2018,서울특별시,송파구,마천1동,1103888,마천로51길,서울특별시송파구마천로51길
2018,서울특별시,송파구,가락2동,1622742,동남로20길,서울특별시송파구동남로20길
2018,서울특별시,송파구,마천2동,1216115,거마로20길,서울특별시송파구거마로20길
2018,서울특별시,송파구,풍납1동,1935397,풍성로25길,서울특별시송파구풍성로25길
2018,서울특별시,송파구,가락2동,1124009,오금로46길,서울특별시송파구오금로46길
2018,서울특별시,송파구,가락본동,1137188,오금로36길,서울특별시송파구오금로36길
2018,서울특별시,송파구,방이2동,2732031,오금로11길,서울특별시송파구오금로11길
2018,서울특별시,송파구,오금동,961426,양재대로72길,서울특별시송파구양재대로72길
2018,서울특별시,송파구,방이1동,1205081,양재대로71길,서울특별시송파구양재대로71길
2018,서울특별시,송파구,가락본동,1740430,양재대로64길,서울특별시송파구양재대로64길
2018,서울특별시,송파구,가락본동,1265884,양재대로62길,서울특별시송파구양재대로62길
2018,서울특별시,송파구,가락본동,1802509,송파대로30길,서울특별시송파구송파대로30길
2018,서울특별시,송파구,장지동,2086134,송이로36길,서울특별시송파구송이로36길
2018,서울특별시,송파구,문정1동,1729474,송이로32길,서울특별시송파구송이로32길
2018,서울특별시,송파구,가락2동,1315351,송이로23길,서울특별시송파구송이로23길
2018,서울특별시,송파구,잠실본동,2881612,삼전로13길,서울특별시송파구삼전로13길
2018,서울특별시,송파구,방이2동,1439164,백제고분로50길,서울특별시송파구백제고분로50길
2018,서울특별시,송파구,송파1동,1656456,백제고분로46길,서울특별시송파구백제고분로46길
2018,서울특별시,송파구,송파1동,2036826,백제고분로45길,서울특별시송파구백제고분로45길
2018,서울특별시,송파구,송파1동,1480269,백제고분로42길,서울특별시송파구백제고분로42길
2018,서울특별시,송파구,석촌동,1485655,백제고분로39길,서울특별시송파구백제고분로39길
2018,서울특별시,송파구,석촌동,923244,백제고분로34길,서울특별시송파구백제고분로34길
2018,서울특별시,송파구,석촌동,1482687,백제고분로33길,서울특별시송파구백제고분로33길
2018,서울특별시,송파구,삼전동,806642,백제고분로32길,서울특별시송파구백제고분로32길
2018,서울특별시,송파구,삼전동,2279447,백제고분로31길,서울특별시송파구백제고분로31길
2018,서울특별시,송파구,삼전동,876690,백제고분로22길,서울특별시송파구백제고분로22길
2018,서울특별시,송파구,삼전동,2016287,백제고분로21길,서울특별시송파구백제고분로21길
2018,서울특별시,송파구,마천1동,981517,마천로51길,서울특별시송파구마천로51길
2018,서울특별시,송파구,가락2동,1445278,동남로20길,서울특별시송파구동남로20길
2018,서울특별시,송파구,마천2동,1092255,거마로20길,서울특별시송파구거마로20길
2018,서울특별시,송파구,풍납1동,1971187,풍성로25길,서울특별시송파구풍성로25길
2018,서울특별시,송파구,가락2동,1107245,오금로46길,서울특별시송파구오금로46길
2018,서울특별시,송파구,가락본동,1102516,오금로36길,서울특별시송파구오금로36길
2018,서울특별시,송파구,방이2동,2534384,오금로11길,서울특별시송파구오금로11길
2018,서울특별시,송파구,오금동,926269,양재대로72길,서울특별시송파구양재대로72길
2018,서울특별시,송파구,방이1동,1168851,양재대로71길,서울특별시송파구양재대로71길
2018,서울특별시,송파구,가락본동,1708048,양재대로64길,서울특별시송파구양재대로64길
2018,서울특별시,송파구,가락본동,1164918,양재대로62길,서울특별시송파구양재대로62길
2018,서울특별시,송파구,가락본동,1600231,송파대로30길,서울특별시송파구송파대로30길
2018,서울특별시,송파구,장지동,1216122,송이로36길,서울특별시송파구송이로36길
2018,서울특별시,송파구,문정1동,1470116,송이로32길,서울특별시송파구송이로32길
2018,서울특별시,송파구,가락2동,1320098,송이로23길,서울특별시송파구송이로23길
2018,서울특별시,송파구,잠실본동,2677437,삼전로13길,서울특별시송파구삼전로13길
2018,서울특별시,송파구,방이2동,1404800,백제고분로50길,서울특별시송파구백제고분로50길
2018,서울특별시,송파구,송파1동,1591667,백제고분로46길,서울특별시송파구백제고분로46길
2018,서울특별시,송파구,송파1동,1790170,백제고분로45길,서울특별시송파구백제고분로45길
2018,서울특별시,송파구,송파1동,1383811,백제고분로42길,서울특별시송파구백제고분로42길
2018,서울특별시,송파구,석촌동,1349560,백제고분로39길,서울특별시송파구백제고분로39길
2018,서울특별시,송파구,석촌동,943596,백제고분로34길,서울특별시송파구백제고분로34길
2018,서울특별시,송파구,석촌동,1385367,백제고분로33길,서울특별시송파구백제고분로33길
2018,서울특별시,송파구,삼전동,817060,백제고분로32길,서울특별시송파구백제고분로32길
2018,서울특별시,송파구,삼전동,2185790,백제고분로31길,서울특별시송파구백제고분로31길
2018,서울특별시,송파구,삼전동,778359,백제고분로22길,서울특별시송파구백제고분로22길
2018,서울특별시,송파구,삼전동,1883210,백제고분로21길,서울특별시송파구백제고분로21길
2018,서울특별시,송파구,마천1동,818731,마천로51길,서울특별시송파구마천로51길
2018,서울특별시,송파구,가락2동,1430958,동남로20길,서울특별시송파구동남로20길
2018,서울특별시,송파구,마천2동,981704,거마로20길,서울특별시송파구거마로20길
2019,서울특별시,강남구,청담동,3978718,학동로77길,서울특별시강남구학동로77길
2019,서울특별시,강남구,논현1동,4821883,학동로6길,서울특별시강남구학동로6길
2019,서울특별시,강남구,삼성2동,6203246,학동로56길,서울특별시강남구학동로56길
2019,서울특별시,강남구,논현2동,3503467,학동로38길,서울특별시강남구학동로38길
2019,서울특별시,강남구,삼성1동,2877956,테헤란로81길,서울특별시강남구테헤란로81길
2019,서울특별시,강남구,일원1동,3715517,일원로9길,서울특별시강남구일원로9길
2019,서울특별시,강남구,일원1동,3956706,일원로3길,서울특별시강남구일원로3길
2019,서울특별시,강남구,대치2동,4224242,영동대로65길,서울특별시강남구영동대로65길
2019,서울특별시,강남구,삼성1동,2037993,영동대로112길,서울특별시강남구영동대로112길
2019,서울특별시,강남구,역삼2동,6853022,언주로81길,서울특별시강남구언주로81길
2019,서울특별시,강남구,신사동,3729212,압구정로2길,서울특별시강남구압구정로2길
2019,서울특별시,강남구,개포2동,1009044,선릉로18길,서울특별시강남구선릉로18길
2019,서울특별시,강남구,청담동,4172965,선릉로146길,서울특별시강남구선릉로146길
2019,서울특별시,강남구,논현2동,5080010,선릉로133길,서울특별시강남구선릉로133길
2019,서울특별시,강남구,청담동,6770355,선릉로132길,서울특별시강남구선릉로132길
2019,서울특별시,강남구,논현2동,5119135,선릉로121길,서울특별시강남구선릉로121길
2019,서울특별시,강남구,대치4동,6929460,삼성로75길,서울특별시강남구삼성로75길
2019,서울특별시,강남구,대치4동,6271034,삼성로69길,서울특별시강남구삼성로69길
2019,서울특별시,강남구,대치2동,3735886,삼성로64길,서울특별시강남구삼성로64길
2019,서울특별시,강남구,대치4동,5839945,삼성로63길,서울특별시강남구삼성로63길
2019,서울특별시,강남구,대치1동,4843729,삼성로57길,서울특별시강남구삼성로57길
2019,서울특별시,강남구,청담동,3920017,삼성로147길,서울특별시강남구삼성로147길
2019,서울특별시,강남구,삼성2동,4098523,삼성로115길,서울특별시강남구삼성로115길
2019,서울특별시,강남구,삼성2동,3865961,봉은사로68길,서울특별시강남구봉은사로68길
2019,서울특별시,강남구,삼성2동,3929739,봉은사로57길,서울특별시강남구봉은사로57길
2019,서울특별시,강남구,논현2동,5819835,봉은사로43길,서울특별시강남구봉은사로43길
2019,서울특별시,강남구,논현2동,5652600,봉은사로29길,서울특별시강남구봉은사로29길
2019,서울특별시,강남구,삼성1동,2370905,봉은사로109길,서울특별시강남구봉은사로109길
2019,서울특별시,강남구,청담동,2641599,도산대로89길,서울특별시강남구도산대로89길
2019,서울특별시,강남구,청담동,2746398,도산대로81길,서울특별시강남구도산대로81길
2019,서울특별시,강남구,논현2동,4757733,도산대로50길,서울특별시강남구도산대로50길
2019,서울특별시,강남구,논현2동,2584478,도산대로38길,서울특별시강남구도산대로38길
2019,서울특별시,강남구,논현2동,2857729,도산대로30길,서울특별시강남구도산대로30길
2019,서울특별시,강남구,신사동,3728234,도산대로23길,서울특별시강남구도산대로23길
2019,서울특별시,강남구,신사동,3838757,도산대로15길,서울특별시강남구도산대로15길
2019,서울특별시,강남구,역삼2동,5967899,도곡로37길,서울특별시강남구도곡로37길
2019,서울특별시,강남구,개포4동,2002815,논현로8길,서울특별시강남구논현로8길
2019,서울특별시,강남구,역삼1동,4539131,논현로63길,서울특별시강남구논현로63길
2019,서울특별시,강남구,도곡2동,2843080,논현로28길,서울특별시강남구논현로28길
2019,서울특별시,강남구,도곡2동,2802809,논현로26길,서울특별시강남구논현로26길
2019,서울특별시,강남구,신사동,3763046,논현로159길,서울특별시강남구논현로159길
2019,서울특별시,강남구,논현1동,3845222,논현로139길,서울특별시강남구논현로139길
2019,서울특별시,강남구,논현1동,4150200,논현로123길,서울특별시강남구논현로123길
2019,서울특별시,강남구,논현1동,6412013,논현로115길,서울특별시강남구논현로115길
2019,서울특별시,강남구,개포4동,3334795,논현로10길,서울특별시강남구논현로10길
2019,서울특별시,강남구,역삼1동,4029505,논현로106길,서울특별시강남구논현로106길
2019,서울특별시,강남구,도곡1동,4176869,남부순환로365길,서울특별시강남구남부순환로365길
2019,서울특별시,강남구,개포2동,614127,개포로82길,서울특별시강남구개포로82길
2019,서울특별시,강남구,개포4동,2654843,개포로28길,서울특별시강남구개포로28길
2019,서울특별시,강남구,개포4동,3682520,개포로20길,서울특별시강남구개포로20길
2019,서울특별시,강남구,개포4동,2838415,개포로17길,서울특별시강남구개포로17길
2019,서울특별시,강남구,논현1동,3454059,강남대로140길,서울특별시강남구강남대로140길
2019,서울특별시,강남구,논현1동,4479590,강남대로136길,서울특별시강남구강남대로136길
2019,서울특별시,강남구,논현1동,5283161,강남대로118길,서울특별시강남구강남대로118길
2019,서울특별시,강남구,청담동,3760710,학동로77길,서울특별시강남구학동로77길
2019,서울특별시,강남구,논현1동,4522283,학동로6길,서울특별시강남구학동로6길
2019,서울특별시,강남구,삼성2동,5856369,학동로56길,서울특별시강남구학동로56길
2019,서울특별시,강남구,논현2동,3436451,학동로38길,서울특별시강남구학동로38길
2019,서울특별시,강남구,삼성1동,2808172,테헤란로81길,서울특별시강남구테헤란로81길
2019,서울특별시,강남구,일원1동,3561974,일원로9길,서울특별시강남구일원로9길
2019,서울특별시,강남구,일원1동,3753389,일원로3길,서울특별시강남구일원로3길
2019,서울특별시,강남구,대치2동,4400380,영동대로65길,서울특별시강남구영동대로65길
2019,서울특별시,강남구,삼성1동,2051499,영동대로112길,서울특별시강남구영동대로112길
2019,서울특별시,강남구,역삼2동,6846401,언주로81길,서울특별시강남구언주로81길
2019,서울특별시,강남구,신사동,3691251,압구정로2길,서울특별시강남구압구정로2길
2019,서울특별시,강남구,개포2동,945512,선릉로18길,서울특별시강남구선릉로18길
2019,서울특별시,강남구,청담동,4002365,선릉로146길,서울특별시강남구선릉로146길
2019,서울특별시,강남구,논현2동,4651337,선릉로133길,서울특별시강남구선릉로133길
2019,서울특별시,강남구,청담동,6167199,선릉로132길,서울특별시강남구선릉로132길
2019,서울특별시,강남구,논현2동,5080722,선릉로121길,서울특별시강남구선릉로121길
2019,서울특별시,강남구,대치4동,6987253,삼성로75길,서울특별시강남구삼성로75길
2019,서울특별시,강남구,대치4동,6529706,삼성로69길,서울특별시강남구삼성로69길
2019,서울특별시,강남구,대치2동,3993656,삼성로64길,서울특별시강남구삼성로64길
2019,서울특별시,강남구,대치4동,6114325,삼성로63길,서울특별시강남구삼성로63길
2019,서울특별시,강남구,대치1동,4976360,삼성로57길,서울특별시강남구삼성로57길
2019,서울특별시,강남구,청담동,3751184,삼성로147길,서울특별시강남구삼성로147길
2019,서울특별시,강남구,삼성2동,3811014,삼성로115길,서울특별시강남구삼성로115길
2019,서울특별시,강남구,삼성2동,3667541,봉은사로68길,서울특별시강남구봉은사로68길
2019,서울특별시,강남구,삼성2동,3847796,봉은사로57길,서울특별시강남구봉은사로57길
2019,서울특별시,강남구,논현2동,5707228,봉은사로43길,서울특별시강남구봉은사로43길
2019,서울특별시,강남구,논현2동,5551822,봉은사로29길,서울특별시강남구봉은사로29길
2019,서울특별시,강남구,삼성1동,2364052,봉은사로109길,서울특별시강남구봉은사로109길
2019,서울특별시,강남구,청담동,2563805,도산대로89길,서울특별시강남구도산대로89길
2019,서울특별시,강남구,청담동,2681716,도산대로81길,서울특별시강남구도산대로81길
2019,서울특별시,강남구,논현2동,4249517,도산대로50길,서울특별시강남구도산대로50길
2019,서울특별시,강남구,논현2동,2427544,도산대로38길,서울특별시강남구도산대로38길
2019,서울특별시,강남구,논현2동,2722956,도산대로30길,서울특별시강남구도산대로30길
2019,서울특별시,강남구,신사동,3541381,도산대로23길,서울특별시강남구도산대로23길
2019,서울특별시,강남구,신사동,3650950,도산대로15길,서울특별시강남구도산대로15길
2019,서울특별시,강남구,역삼2동,5970057,도곡로37길,서울특별시강남구도곡로37길
2019,서울특별시,강남구,개포4동,1910341,논현로8길,서울특별시강남구논현로8길
2019,서울특별시,강남구,역삼1동,4510252,논현로63길,서울특별시강남구논현로63길
2019,서울특별시,강남구,도곡2동,2826310,논현로28길,서울특별시강남구논현로28길
2019,서울특별시,강남구,도곡2동,2719061,논현로26길,서울특별시강남구논현로26길
2019,서울특별시,강남구,신사동,3606264,논현로159길,서울특별시강남구논현로159길
2019,서울특별시,강남구,논현1동,3730515,논현로139길,서울특별시강남구논현로139길
2019,서울특별시,강남구,논현1동,3812685,논현로123길,서울특별시강남구논현로123길
2019,서울특별시,강남구,논현1동,6020296,논현로115길,서울특별시강남구논현로115길
2019,서울특별시,강남구,개포4동,3169411,논현로10길,서울특별시강남구논현로10길
2019,서울특별시,강남구,역삼1동,3839797,논현로106길,서울특별시강남구논현로106길
2019,서울특별시,강남구,도곡1동,4025089,남부순환로365길,서울특별시강남구남부순환로365길
2019,서울특별시,강남구,개포2동,497133,개포로82길,서울특별시강남구개포로82길
