No,구,동,전용면적,년,월,거래금액(,면적금액,층,건축년도,도로명,경도,위도,상태
1,강남구,개포동,77.75,2019,6,134500,1730,4,1988,강남구 언주로 103,127.052912157313,37.4813446786643,정좌표
2,강남구,개포동,67.28,2019,5,124000,1843,4,1987,강남구 언주로 3,127.055285756609,37.4766068800143,정좌표
3,강남구,개포동,133.46,2019,1,197000,1476,12,1984,강남구 개포로 307,127.05635291183,37.4833406455719,정좌표
4,강남구,개포동,168.42,2019,6,211000,1253,14,2004,강남구 개포로109길 69,127.076968697071,37.4960793107687,정좌표
5,강남구,개포동,50.64,2019,2,162000,3199,2,1982,강남구 개포로 310,127.057447225388,37.4847813405013,인근좌표
6,강남구,개포동,49.56,2019,3,190000,3834,2,1982,강남구 선릉로 7,127.062644951988,37.4825494532469,인근좌표
7,강남구,개포동,42.55,2019,1,140500,3302,3,1982,강남구 삼성로 14,127.068092573165,37.4841345288743,인근좌표
8,강남구,개포동,83.17,2019,1,176000,2116,9,1983,강남구 삼성로4길 17,127.069035817017,37.4879158523771,정좌표
9,강남구,개포동,60.13,2019,1,135000,2245,8,1983,강남구 개포로 516,127.069770643237,37.4893471889718,정좌표
10,강남구,개포동,82.2,2019,7,149000,1813,2,1986,강남구 언주로 105,127.052676167647,37.48167954289,정좌표
11,강남구,개포동,132.63,2019,1,102000,769,6,1993,강남구 개포로15길 32-8,127.0459507719,37.4797790553786,정좌표
12,강남구,개포동,96.98,2019,3,161000,1660,10,1984,강남구 언주로 110,127.053085689921,37.484492170554,정좌표
13,강남구,개포동,69.86,2019,10,60700,869,5,2001,강남구 논현로2길 61-4,127.054814916716,37.4748315846041,정좌표
14,강남구,개포동,84.36,2019,9,240000,2845,17,2019,강남구 삼성로 11,127.068092573165,37.4841345288743,정좌표
15,강남구,개포동,113.96,2019,3,245000,2150,16,2019,강남구 선릉로 8,127.062644951988,37.4825494532469,정좌표
16,강남구,개포동,39.53,2019,4,87000,2201,7,1992,강남구 개포로109길 21,127.076423269295,37.4953788016947,정좌표
17,강남구,개포동,59.67,2019,9,58000,972,8,2000,강남구 논현로2길 36,127.053099472175,37.473274763719,정좌표
18,강남구,개포동,39.53,2019,1,88200,2231,8,1992,강남구 개포로109길 9,127.074251101797,37.4945303841879,정좌표
19,강남구,개포동,59.96,2019,5,33000,550,5,2001,강남구 논현로2길 22,127.052384091384,37.4728112787957,정좌표
20,강남구,개포동,62.15,2019,5,58000,933,5,2003,강남구 선릉로8길 5,127.061287681064,37.4829094729996,정좌표
21,강남구,개포동,79.61,2019,4,140000,1759,9,1987,강남구 개포로 411,127.062974448738,37.4881200083009,정좌표
22,강남구,개포동,81.42,2019,1,143440,1762,7,1991,강남구 개포로 311,127.057447225388,37.4847813405013,정좌표
23,강남구,개포동,103.94,2019,9,81500,784,5,2006,강남구 개포로31길 9-5,127.049124679016,37.4795535205082,정좌표
24,강남구,개포동,72.78,2019,4,53500,735,3,2002,강남구 논현로2길 50,127.054119011441,37.4739411176054,정좌표
25,강남구,개포동,128.62,2019,5,185000,1438,5,1984,강남구 개포로 303,127.055581803811,37.4827180610645,정좌표
26,강남구,개포동,131.83,2019,4,193000,1464,7,1986,강남구 언주로 107,127.050285189439,37.4819476351936,정좌표
27,강남구,개포동,84.87,2019,1,152000,1791,9,1986,강남구 개포로 409,127.060926138626,37.4875524877951,정좌표
28,강남구,논현동,84.9876,2019,11,103700,1220,3,2005,강남구 봉은사로11길 12,127.028938932599,37.5067442341378,정좌표
29,강남구,논현동,30.215,2019,3,27000,894,2,1996,강남구 강남대로112길 41,127.027655272645,37.506323311769,정좌표
30,강남구,논현동,59.56,2019,9,84000,1410,2,1996,강남구 언주로116길 12,127.03818338076,37.5106689249365,정좌표
31,강남구,논현동,123.8,2019,3,99000,800,6,2009,강남구 도산대로54길 48-8,127.03885141416,37.5196750070353,정좌표
32,강남구,논현동,132.96,2019,10,158000,1188,5,2004,강남구 봉은사로51길 18,127.042830087267,37.5112853222012,정좌표
33,강남구,논현동,84.9914,2019,4,103000,1212,11,2007,강남구 학동로38길 22,127.034161564031,37.5135183658614,정좌표
34,강남구,논현동,139.35,2019,8,97000,696,3,2004,강남구 논현로113길 5,127.032839053121,37.5081895467411,정좌표
35,강남구,논현동,67.671,2019,4,85000,1256,9,2005,강남구 논현로111길 39,127.030422758162,37.5068222507751,정좌표
36,강남구,논현동,132.59,2019,6,81000,611,2,2002,강남구 학동로30길 21,127.032703261638,37.5127295066008,정좌표
37,강남구,논현동,52.65,2019,12,49800,946,5,1999,강남구 선릉로137길 6,127.039927552971,37.5192680051918,정좌표
38,강남구,논현동,102.2,2019,6,84000,822,5,2003,강남구 논현로124길 7,127.032262227158,37.5124607790224,정좌표
39,강남구,논현동,103.09,2019,6,93500,907,8,2009,강남구 학동로43길 38,127.038022918893,37.5184583637198,정좌표
40,강남구,논현동,21.84,2019,3,23803,1090,2,1996,강남구 도산대로24길 19,127.026883736604,37.517646944238,정좌표
41,강남구,논현동,84.4,2019,10,108000,1280,8,2007,강남구 학동로 338,127.040162132439,37.5165399722017,정좌표
42,강남구,논현동,84.95,2019,7,92500,1089,2,2002,강남구 도산대로50길 54,127.037506161042,37.5187616306707,정좌표
43,강남구,논현동,84.9875,2019,5,133000,1565,14,2003,강남구 언주로116길 6,127.03755289336,37.5105008788404,정좌표
44,강남구,논현동,160.33,2019,7,230000,1435,3,2004,강남구 언주로130길 30,127.03826931324,37.5150870822504,정좌표
45,강남구,논현동,84.92,2019,5,129500,1525,3,1985,강남구 언주로146길 18,127.036013122199,37.5191050502731,정좌표
46,강남구,논현동,84.914,2019,6,118000,1390,5,2004,강남구 학동로46길 38,127.038857186767,37.5136799271937,정좌표
47,강남구,논현동,84.721,2019,6,120000,1416,8,2004,강남구 언주로122길 25,127.0382994809,37.5122546859857,정좌표
48,강남구,논현동,84.84,2019,8,74400,877,4,2004,강남구 논현로124길 8,127.032401164607,37.5121819084736,정좌표
49,강남구,논현동,142.48,2019,10,170000,1193,6,2003,강남구 봉은사로51길 36,127.042361602069,37.5123797388392,정좌표
50,강남구,논현동,36.29,2019,4,41000,1130,12,2004,강남구 학동로 165,127.028978365012,37.5138617777912,정좌표
51,강남구,논현동,120.98,2019,7,90000,744,4,1998,강남구 학동로31길 29,127.031312391887,37.5165424126026,정좌표
52,강남구,논현동,39.6,2019,3,29000,732,4,1996,강남구 강남대로128길 27,127.024327587731,37.5104246543071,정좌표
53,강남구,논현동,167.22,2019,10,144000,861,3,2004,강남구 학동로7길 6,127.023941086711,37.5124883760361,정좌표
54,강남구,논현동,84.52,2019,3,127000,1503,7,1997,강남구 강남대로146길 28,127.023571672533,37.5149758020975,정좌표
55,강남구,논현동,59.91,2019,2,80000,1335,10,1996,강남구 도산대로50길 43,127.038156368142,37.5196429971543,정좌표
56,강남구,논현동,84.208,2019,2,158000,1876,2,2014,강남구 언주로 604,127.03944723525,37.5093849182824,정좌표
57,강남구,논현동,129.24,2019,6,117000,905,1,2003,강남구 학동로5길 20,127.022976834392,37.5130962364561,정좌표
58,강남구,논현동,74.758,2019,6,84000,1124,5,2002,강남구 언주로136길 21,127.037388007284,37.5178507981754,정좌표
59,강남구,논현동,70.56,2019,7,68000,964,4,2003,강남구 강남대로124길 51,127.026065379754,37.5102750740184,정좌표
60,강남구,논현동,160.99,2019,7,125000,776,4,2003,강남구 학동로9길 15,127.023922627883,37.513167654098,정좌표
61,강남구,논현동,64.23,2019,2,39000,607,1,2011,강남구 논현로111길 34,127.030693323145,37.5072030680509,정좌표
62,강남구,논현동,36.53,2019,12,36000,985,7,2004,강남구 학동로43길 30,127.037969417314,37.5180727345157,정좌표
63,강남구,논현동,77.7,2019,11,83500,1075,3,2003,강남구 강남대로136길 40,127.023662294887,37.5137356308609,정좌표
64,강남구,논현동,85.12,2019,12,106500,1251,4,1976,강남구 도산대로 232,127.032579831109,37.520386040099,정좌표
65,강남구,논현동,148.54,2019,5,121000,815,4,2003,강남구 봉은사로29길 25,127.033753949044,37.5091271482417,정좌표
66,강남구,논현동,97.8,2019,10,93000,951,4,2004,강남구 도산대로30길 56,127.030591671194,37.5162083020386,정좌표
67,강남구,논현동,16.2,2019,5,21000,1296,8,2013,강남구 봉은사로29길 35,127.033567144107,37.5095996233905,정좌표
68,강남구,논현동,84.94,2019,3,106000,1248,5,2004,강남구 도산대로46길 21,127.03720298848,37.520555313315,정좌표
69,강남구,논현동,242.48,2019,11,159000,656,6,1997,강남구 학동로42길 60,127.036776767527,37.5115862266079,정좌표
70,강남구,논현동,201.53,2019,11,160000,794,7,2000,강남구 언주로122길 6,127.036614494919,37.5118684359936,정좌표
71,강남구,논현동,133.16,2019,8,105000,789,15,1997,강남구 언주로 620,127.036353644742,37.5116217024002,정좌표
72,강남구,대치동,127.61,2019,3,263000,2061,9,1983,강남구 선릉로 120,127.060435971877,37.4908484759863,정좌표
73,강남구,대치동,35.796,2019,5,30500,852,9,2003,강남구 삼성로85길 42,127.053800570572,37.5045490589046,정좌표
74,강남구,대치동,34.2,2019,2,30800,901,10,2004,강남구 선릉로90길 56,127.053830935981,37.5050303189276,정좌표
75,강남구,대치동,93.4,2019,6,252000,2698,10,2017,강남구 삼성로51길 25,127.059600331339,37.4956608836046,정좌표
76,강남구,대치동,59.96,2019,6,64000,1067,9,2004,강남구 삼성로85길 38,127.054180564453,37.5046215207345,정좌표
77,강남구,대치동,97.35,2019,1,175000,1798,10,2000,강남구 도곡로78길 22,127.059352376145,37.496826138907,정좌표
78,강남구,대치동,84.93,2019,2,191000,2249,14,2008,강남구 선릉로 222,127.054753672638,37.4958736446638,정좌표
79,강남구,대치동,84.69,2019,5,169000,1996,2,1984,강남구 영동대로 230,127.069605384789,37.4997899341176,정좌표
80,강남구,대치동,70.06,2019,11,75000,1071,4,2003,강남구 삼성로71길 11-8,127.05801692272,37.5017143618167,정좌표
81,강남구,대치동,84.99,2019,6,120800,1421,4,2005,강남구 선릉로76길 12,127.051604654413,37.5014029328182,정좌표
82,강남구,대치동,85,2019,1,150000,1765,11,1999,강남구 삼성로64길 5,127.060366906816,37.5011834870663,정좌표
83,강남구,대치동,84.91,2019,5,142300,1676,8,1999,강남구 삼성로64길 12,127.061174101518,37.499908720911,정좌표
84,강남구,대치동,83.72,2019,12,99500,1188,6,2004,강남구 삼성로67길 14,127.058311713845,37.5011262457477,정좌표
85,강남구,대치동,84.96,2019,6,102000,1201,4,2004,강남구 선릉로62길 38,127.055543174318,37.4978292339274,정좌표
86,강남구,대치동,118.48,2019,7,119000,1004,1,2004,강남구 도곡로69길 7,127.055856611251,37.497913788563,정좌표
87,강남구,대치동,121.74,2019,1,256000,2103,16,2005,강남구 선릉로 206,127.056266816446,37.4926378654099,정좌표
88,강남구,대치동,98.73,2019,9,83500,846,2,1999,강남구 선릉로72길 10-7,127.052567532952,37.4997762049278,정좌표
89,강남구,대치동,110.39,2019,6,210000,1902,15,1989,강남구 도곡로93길 12,127.06597206839,37.5008187929885,정좌표
90,강남구,대치동,114.14,2019,3,275000,2409,3,2015,강남구 삼성로51길 37,127.059123436949,37.4952365470638,정좌표
91,강남구,대치동,91.91,2019,6,250000,2720,16,2015,강남구 삼성로51길 35,127.061404562227,37.4955650210545,정좌표
92,강남구,대치동,105.18,2019,3,157000,1493,22,2002,강남구 삼성로85길 11,127.0563005564,37.5049786892454,정좌표
93,강남구,대치동,121.0894,2019,7,230000,1899,16,2008,강남구 도곡로 404,127.054412917516,37.4964605874979,정좌표
94,강남구,대치동,80.59,2019,10,78000,968,1,2002,강남구 삼성로75길 34,127.055470321209,37.5029622022661,정좌표
95,강남구,대치동,162.51,2019,6,156000,960,3,1999,강남구 삼성로57길 45,127.057541045838,37.4970402018614,정좌표
96,강남구,대치동,84.78,2019,7,143000,1687,8,2000,강남구 도곡로78길 13,127.059610005515,37.4973847711264,정좌표
97,강남구,대치동,84.93,2019,7,127000,1495,12,2006,강남구 도곡로 413,127.055719392536,37.4975628238411,정좌표
98,강남구,대치동,117.7,2019,1,238000,2022,6,1983,강남구 삼성로 151,127.063832936668,37.4914886839937,정좌표
99,강남구,대치동,76.6,2019,10,170000,2219,7,1990,강남구 남부순환로395길 10,127.060911352297,37.4941830256622,정좌표
100,강남구,대치동,76.73,2019,11,75800,988,2,2006,강남구 테헤란로64길 13,127.0514989444,37.5041787173197,정좌표
101,강남구,대치동,25.42,2019,1,23750,934,14,2004,강남구 테헤란로64길 9,127.051586151898,37.5044966872371,정좌표
102,강남구,대치동,83.58,2019,10,107500,1286,3,2002,강남구 삼성로63길 16-5,127.05842064961,37.5000393429448,정좌표
103,강남구,대치동,84.85,2019,4,110000,1296,8,2002,강남구 영동대로65길 57,127.062122882222,37.5007775469345,정좌표
104,강남구,대치동,120.76,2019,7,212000,1756,4,1983,강남구 영동대로 220,127.071102832202,37.4994461033376,정좌표
105,강남구,대치동,128.03,2019,7,230000,1796,13,1983,강남구 영동대로 210,127.071823708634,37.4976505045913,정좌표
106,강남구,대치동,41.65,2019,6,44000,1056,9,2003,강남구 선릉로86길 11,127.050587148513,37.503404590073,정좌표
107,강남구,대치동,51.54,2019,10,68000,1319,6,2004,강남구 영동대로85길 17-7,127.062408466263,37.5066070644131,정좌표
108,강남구,대치동,76.79,2019,1,156800,2042,10,1979,강남구 삼성로 212,127.065876498087,37.4980310761609,정좌표
109,강남구,대치동,84.9,2019,1,86000,1013,4,2005,강남구 도곡로69길 16,127.055952449564,37.4984459511713,정좌표
110,강남구,대치동,65.24,2019,3,49500,759,4,2004,강남구 테헤란로 428,127.05418339835,37.5056918048143,정좌표
111,강남구,대치동,164.88,2019,2,240000,1456,21,2004,강남구 삼성로 417,127.05757065756,37.5037655368986,정좌표
112,강남구,대치동,83.65,2019,10,130000,1554,5,2003,강남구 역삼로 436,127.054798727192,37.5016234080239,정좌표
113,강남구,대치동,84.69,2019,11,137000,1618,6,2003,강남구 역삼로 434,127.054556630431,37.5015503866208,정좌표
114,강남구,대치동,111.54,2019,6,180000,1614,5,2004,강남구 영동대로72길 10,127.066791326835,37.5046605101581,정좌표
115,강남구,대치동,84.27,2019,6,122500,1454,4,2008,강남구 삼성로64길 40,127.063854415803,37.5005597844394,정좌표
116,강남구,대치동,138.91,2019,10,155000,1116,3,2005,강남구 삼성로64길 36,127.063387928506,37.5004060018168,정좌표
117,강남구,대치동,84.48,2019,1,185000,2190,13,1983,강남구 삼성로 150,127.070423531112,37.4942270109909,정좌표
118,강남구,대치동,99.19,2019,8,108500,1094,6,2004,강남구 삼성로61길 9,127.059723822406,37.4991946755185,정좌표
119,강남구,대치동,116.21,2019,9,101500,873,1,2004,강남구 도곡로73길 18,127.057108762605,37.4990023748771,정좌표
120,강남구,대치동,110.66,2019,9,108800,983,4,2004,강남구 삼성로63길 37,127.057285943852,37.4990514420414,정좌표
121,강남구,대치동,84.27,2019,9,90000,1068,4,1990,강남구 영동대로57길 28,127.065316826001,37.4999263810022,정좌표
122,강남구,대치동,40.04,2019,10,58500,1461,6,2016,강남구 삼성로85길 33,127.054833097548,37.5042893071187,정좌표
123,강남구,도곡동,33.8,2019,1,37000,1095,17,2006,강남구 강남대로 240,127.034429699919,37.4852595655063,정좌표
124,강남구,도곡동,84.94,2019,3,116000,1366,10,2005,강남구 논현로 209,127.040755238238,37.4888784999926,정좌표
125,강남구,도곡동,120.82,2019,12,161500,1337,4,2003,강남구 남부순환로379길 35,127.044787911921,37.4887533144517,정좌표
126,강남구,도곡동,84.95,2019,5,127000,1495,11,1992,강남구 논현로41길 10,127.039373534823,37.4866162934686,정좌표
127,강남구,도곡동,177.255,2019,1,185000,1044,8,1999,강남구 언주로30길 13,127.051415749515,37.4885363801984,정좌표
128,강남구,도곡동,63.68,2019,7,63500,997,7,2003,강남구 도곡로6길 18,127.034356550241,37.4890720335789,정좌표
129,강남구,도곡동,25.89,2019,1,25600,989,6,2004,강남구 강남대로 256,127.033537674499,37.4864864047773,정좌표
130,강남구,도곡동,130.259,2019,1,163000,1251,4,2007,강남구 도곡로28길 8,127.043520546721,37.4919639384147,정좌표
131,강남구,도곡동,198.13,2019,6,173000,873,6,2006,강남구 도곡로14길 28,127.037169468414,37.4889851089786,정좌표
132,강남구,도곡동,48.48,2019,7,38000,784,3,1995,강남구 강남대로44길 24,127.035782941225,37.4861504776627,정좌표
133,강남구,도곡동,84.9984,2019,1,187500,2206,10,2006,강남구 선릉로 221,127.053663930932,37.4936465976225,정좌표
134,강남구,도곡동,57.24,2019,5,40000,699,2,2006,강남구 남부순환로370길 20,127.042560168536,37.4841240617514,정좌표
135,강남구,도곡동,112.75,2019,8,122700,1088,10,2007,강남구 남부순환로 2615,127.035883644064,37.4851853352722,정좌표
136,강남구,도곡동,66,2019,1,120000,1818,8,1978,강남구 남부순환로363길 30,127.038199442234,37.487622406111,정좌표
137,강남구,도곡동,107.11,2019,4,135000,1260,3,2010,강남구 남부순환로373길 3,127.043579450654,37.4863510314897,정좌표
138,강남구,도곡동,118.87,2019,8,146000,1228,1,2010,강남구 남부순환로373길 9,127.043542851082,37.4867891319241,정좌표
139,강남구,도곡동,168.33,2019,12,148000,879,7,2005,강남구 강남대로54길 6,127.033181605026,37.4879260039011,정좌표
140,강남구,도곡동,171.58,2019,9,194000,1131,7,1996,강남구 남부순환로379길 15,127.045983354448,37.4877123357004,정좌표
141,강남구,도곡동,164.9,2019,6,169000,1025,3,1999,강남구 남부순환로377길 22,127.045373424836,37.4876806058441,정좌표
142,강남구,도곡동,71.85,2019,1,150000,2088,4,2016,강남구 도곡로 320,127.050851923206,37.495327072213,정좌표
143,강남구,도곡동,79.89,2019,3,124700,1561,7,1986,강남구 남부순환로 2740,127.046145299005,37.486301155798,정좌표
144,강남구,도곡동,84.97,2019,3,136000,1601,12,1995,강남구 논현로 213,127.040843300549,37.4898523118553,정좌표
145,강남구,도곡동,244.66,2019,11,408000,1668,15,2009,강남구 남부순환로378길 11,127.046545939632,37.4855162563279,정좌표
146,강남구,도곡동,243.36,2019,7,380000,1561,5,2009,강남구 남부순환로378길 9,127.046889290313,37.485671886723,정좌표
147,강남구,도곡동,150.78,2019,9,149500,992,1,2003,강남구 도곡로14길 12,127.036638941857,37.4902900021957,정좌표
148,강남구,도곡동,182.12,2019,7,135000,741,3,2003,강남구 남부순환로373길 4,127.044011048802,37.4864101147721,정좌표
149,강남구,도곡동,84.95,2019,7,129500,1524,20,1999,강남구 언주로 203,127.048825818576,37.4891664842895,정좌표
150,강남구,도곡동,217.54,2019,10,184500,848,7,2000,강남구 남부순환로375길 6,127.044635135109,37.4866682380197,정좌표
151,강남구,도곡동,54.81,2019,1,108000,1970,10,1994,강남구 남부순환로379길 14,127.046406179188,37.4878209513925,정좌표
152,강남구,도곡동,59.96,2019,4,128000,2135,17,2001,강남구 남부순환로 2803,127.051074192564,37.4902036824088,정좌표
153,강남구,도곡동,153.71,2019,5,160000,1041,13,1983,강남구 논현로 218,127.041893304413,37.4905279017017,정좌표
154,강남구,도곡동,210.5,2019,4,494000,2347,4,2018,강남구 남부순환로373길 23,127.043825450443,37.4878650965667,정좌표
155,강남구,도곡동,164.87,2019,4,162000,983,35,2004,강남구 언주로30길 21,127.052014011387,37.4888642219224,정좌표
156,강남구,도곡동,84.83,2019,6,128500,1515,2,1986,강남구 남부순환로363길 49,127.037367735265,37.4882467697465,정좌표
157,강남구,도곡동,84.6,2019,3,166000,1962,3,1985,강남구 언주로 117,127.048599324355,37.4850982261815,정좌표
158,강남구,도곡동,119.25,2019,8,105000,881,13,1996,강남구 언주로30길 27,127.052588595575,37.4884213972662,정좌표
159,강남구,도곡동,70.89,2019,3,110500,1559,7,1986,강남구 언주로29길 34,127.047847082042,37.4859268557251,정좌표
160,강남구,도곡동,164.97,2019,3,173000,1049,10,1998,강남구 언주로 118,127.051508198958,37.4863171288319,정좌표
161,강남구,도곡동,136.04,2019,12,155000,1139,5,2003,강남구 남부순환로381길 25,127.046785692968,37.4877255115418,정좌표
162,강남구,도곡동,75.48,2019,4,67000,888,5,2003,강남구 남부순환로351길 23,127.034022762489,37.4862404447548,정좌표
163,강남구,도곡동,177.68,2019,4,128000,720,7,2005,강남구 남부순환로373길 15,127.043597996896,37.4871363690225,정좌표
164,강남구,도곡동,138.73,2019,7,128500,926,6,2005,강남구 남부순환로373길 14,127.043921626072,37.4869303057167,정좌표
165,강남구,도곡동,242.75,2019,4,279500,1151,3,2006,강남구 남부순환로373길 21,127.043428892192,37.4873926035558,정좌표
166,강남구,도곡동,25.16,2019,6,29000,1153,6,1997,강남구 남부순환로365길 5,127.038984155071,37.4859016177751,정좌표
167,강남구,도곡동,164.95,2019,1,265000,1607,18,2002,강남구 언주로30길 56,127.054037455652,37.4886161611293,정좌표
168,강남구,도곡동,195.83,2019,2,270000,1379,35,2003,강남구 언주로30길 57,127.055006693619,37.4899324681158,정좌표
169,강남구,도곡동,185.622,2019,1,315000,1697,56,2004,강남구 언주로30길 26,127.052822970582,37.4871750709203,정좌표
170,강남구,도곡동,182.6,2019,6,171000,936,2,2004,강남구 도곡로4길 31,127.035166548781,37.4888769239872,정좌표
171,강남구,도곡동,84.8861,2019,7,150000,1767,6,2016,강남구 남부순환로365길 33,127.03921000302,37.4874584283274,정좌표
172,강남구,도곡동,59.48,2019,6,155000,2606,5,1985,강남구 언주로 123,127.048792262138,37.4861659048427,정좌표
173,강남구,도곡동,84.74,2019,2,117000,1381,5,1988,강남구 논현로 205,127.041027559366,37.4875838519566,정좌표
174,강남구,도곡동,84.93,2019,2,115500,1360,11,2006,강남구 논현로51길 25,127.039531132415,37.4890439121975,정좌표
175,강남구,도곡동,34.995,2019,5,33000,943,14,1999,강남구 언주로30길 10,127.051554393149,37.4873391776634,정좌표
176,강남구,도곡동,84.96,2019,4,114000,1342,9,1994,강남구 도곡로18길 35,127.038778980641,37.4892628932311,정좌표
177,강남구,도곡동,84.96,2019,7,120000,1412,5,1994,강남구 도곡로18길 34,127.037993932001,37.4888497067208,정좌표
178,강남구,도곡동,232,2019,8,190000,819,5,1998,강남구 남부순환로377길 25,127.044565565941,37.4876471185077,정좌표
179,강남구,도곡동,244.55,2019,4,310000,1268,4,1998,강남구 남부순환로377길 26,127.044977551999,37.4880261058491,정좌표
180,강남구,삼성동,36.16,2019,7,33000,913,6,2003,강남구 선릉로100길 42,127.050847655641,37.5065444723329,정좌표
181,강남구,삼성동,36.35,2019,2,39000,1073,9,2004,강남구 테헤란로63길 12,127.050947817469,37.5061145446119,정좌표
182,강남구,삼성동,81.943,2019,10,151000,1843,11,2000,강남구 봉은사로113길 25,127.065559678817,37.517075621821,정좌표
183,강남구,삼성동,108.68,2019,6,119000,1095,1,2019,강남구 학동로68길 16,127.046441182324,37.5169833819551,정좌표
184,강남구,삼성동,84.32,2019,6,145000,1720,2,2003,강남구 봉은사로111길 25,127.064710860619,37.5167299808657,정좌표
185,강남구,삼성동,152.86,2019,8,220000,1439,7,2004,강남구 영동대로114길 71-3,127.064577582513,37.5181242497657,정좌표
186,강남구,삼성동,145.6,2019,11,150000,1030,1,2004,강남구 봉은사로57길 37,127.0442353077,37.5131407886597,정좌표
187,강남구,삼성동,119.86,2019,7,168000,1402,1,2005,강남구 봉은사로55길 36,127.044014962283,37.5128582640895,정좌표
188,강남구,삼성동,68.59,2019,7,103700,1512,5,2004,강남구 영동대로112길 24,127.062268029176,37.5151559260285,정좌표
189,강남구,삼성동,84.9,2019,11,186100,2192,3,2006,강남구 영동대로114길 56,127.06309425545,37.5164602748457,정좌표
190,강남구,삼성동,101.38,2019,5,190000,1874,13,2007,강남구 선릉로130길 20,127.044012478637,37.5158237191258,정좌표
191,강남구,삼성동,121.931,2019,2,221000,1813,6,2007,강남구 선릉로126길 22,127.044137191898,37.5147369838477,정좌표
192,강남구,삼성동,83,2019,4,150000,1807,20,2003,강남구 영동대로 602,127.060580524876,37.5146842891961,정좌표
193,강남구,삼성동,83.69,2019,3,128700,1538,18,2004,강남구 봉은사로 516,127.055997066101,37.5132384968923,정좌표
194,강남구,삼성동,114.08,2019,11,138000,1210,5,2006,강남구 학동로82길 27,127.052305309863,37.5172818407083,정좌표
195,강남구,삼성동,84.755,2019,7,152000,1793,12,2003,강남구 영동대로114길 63,127.064046176165,37.5179239909447,정좌표
196,강남구,삼성동,92.09,2019,10,170000,1846,8,1998,강남구 봉은사로111길 34,127.06487589067,37.517420127268,정좌표
197,강남구,삼성동,83.39,2019,9,155000,1859,7,1998,강남구 봉은사로111길 26,127.065160511359,37.517000872577,정좌표
198,강남구,삼성동,131.65,2019,4,158000,1200,1,2005,강남구 선릉로112길 53,127.048036966817,37.5127227450998,정좌표
199,강남구,삼성동,80.66,2019,3,111500,1382,9,2004,강남구 테헤란로77길 26,127.054047072394,37.5085182207401,정좌표
200,강남구,삼성동,91.77,2019,1,165500,1803,11,2000,강남구 학동로 432,127.048683314178,37.5174269654046,정좌표
201,강남구,삼성동,219.48,2019,1,299000,1362,15,2009,강남구 선릉로 660,127.042332340675,37.5155502389552,정좌표
202,강남구,삼성동,59.96,2019,5,173000,2885,11,2018,강남구 삼성로 629,127.051491222428,37.5152799930583,정좌표
203,강남구,삼성동,117.77,2019,10,115000,976,10,2005,강남구 봉은사로 448,127.048835944325,37.5114571389,정좌표
204,강남구,삼성동,84.52,2019,2,139000,1645,5,2005,강남구 봉은사로109길 14-8,127.064864615372,37.5163159230243,정좌표
205,강남구,삼성동,59.98,2019,1,147000,2451,8,2004,강남구 학동로68길 30,127.046536452934,37.5161995673746,정좌표
206,강남구,삼성동,58.57,2019,6,103000,1759,11,1998,강남구 학동로64길 7,127.045538928708,37.5175354198766,정좌표
207,강남구,삼성동,169.28,2019,1,210000,1241,2,2010,강남구 영동대로128길 45,127.06111883108,37.5193756914243,정좌표
208,강남구,삼성동,84.236,2019,2,203000,2410,7,2008,강남구 학동로68길 29,127.047745735472,37.5156307606507,정좌표
209,강남구,삼성동,84.98,2019,7,101000,1189,3,2003,강남구 학동로82길 6,127.051213792915,37.5183830320952,정좌표
210,강남구,삼성동,164.26,2019,5,130000,791,7,2002,강남구 봉은사로63길 47,127.045813580446,37.514344501353,정좌표
211,강남구,삼성동,144.43,2019,5,128000,886,1,2004,강남구 테헤란로79길 42,127.054277084806,37.5097956824478,정좌표
212,강남구,삼성동,107.38,2019,9,153000,1425,8,2001,강남구 삼성로99길 14,127.053823735687,37.5092114231439,정좌표
213,강남구,삼성동,114.26,2019,12,149000,1304,6,2006,강남구 삼성로112길 8,127.053357182803,37.5144026521223,정좌표
214,강남구,삼성동,126.15,2019,9,130000,1031,8,2005,강남구 테헤란로79길 31,127.05440678014,37.5086795693156,정좌표
215,강남구,삼성동,59.94,2019,6,125000,2085,9,1998,강남구 봉은사로105길 12-7,127.062448272096,37.5160230687701,정좌표
216,강남구,삼성동,188.71,2019,5,166000,880,4,1998,강남구 봉은사로71길 13,127.049685635238,37.5130478522134,정좌표
217,강남구,삼성동,237.74,2019,7,533000,2242,2,2012,강남구 삼성로 636,127.051699892218,37.5168108387869,정좌표
218,강남구,삼성동,80.91,2019,5,139500,1724,13,1998,강남구 선릉로130길 19,127.042761508177,37.51707735718,정좌표
219,강남구,삼성동,59.82,2019,7,114800,1919,5,1996,강남구 학동로 412,127.044876551074,37.5174821229875,정좌표
220,강남구,삼성동,91.2,2019,4,105000,1151,7,1998,강남구 삼성로120길 21,127.052944148471,37.5174858939883,정좌표
221,강남구,삼성동,157.63,2019,12,237000,1504,10,1992,강남구 봉은사로109길 66-1,127.063947776654,37.5190334686249,정좌표
222,강남구,삼성동,156.97,2019,7,198000,1261,10,2003,강남구 봉은사로 474,127.05149873212,37.5122514608489,정좌표
