No,구,동,전용면적,년,월,거래금액(,면적금액,층,건축년도,도로명,경도,위도,상태
21,강남구,개포동,59.96,2020,2,34300,572,3,2001,강남구 논현로2길 22,127.052384091384,37.4728112787957,정좌표
22,강남구,개포동,78.93,2020,6,91000,1153,7,1987,강남구 개포로 411,127.062974448738,37.4881200083009,정좌표
23,강남구,개포동,84.9,2020,2,199947,2355,9,1991,강남구 개포로 311,127.057447225388,37.4847813405013,정좌표
24,강남구,개포동,100.5,2020,6,77500,771,5,2006,강남구 개포로31길 3-12,127.048891126795,37.4793644245451,정좌표
25,강남구,개포동,84.69,2020,12,72500,856,5,2001,강남구 양재대로 379,127.0552155812,37.4746122594768,정좌표
26,강남구,개포동,72.78,2020,10,72000,989,6,2002,강남구 논현로2길 50,127.054119011441,37.4739411176054,정좌표
27,강남구,개포동,133.68,2020,12,179500,1343,4,1994,강남구 선릉로18길 12,127.060148333891,37.4843192939234,정좌표
28,강남구,개포동,95.4,2020,5,175000,1834,3,1984,강남구 개포로 303,127.055581803811,37.4827180610645,정좌표
29,강남구,개포동,131.83,2020,6,253500,1923,2,1986,강남구 언주로 107,127.050285189439,37.4819476351936,정좌표
30,강남구,개포동,163.85,2020,11,300000,1831,2,1986,강남구 개포로 409,127.060926138626,37.4875524877951,정좌표
31,강남구,논현동,129.1841,2020,6,140000,1084,4,2005,강남구 봉은사로11길 12,127.028938932599,37.5067442341378,정좌표
32,강남구,논현동,42.395,2020,4,40000,944,5,1996,강남구 강남대로112길 41,127.027655272645,37.506323311769,정좌표
33,강남구,논현동,84.89,2020,8,130000,1531,5,1996,강남구 언주로116길 12,127.03818338076,37.5106689249365,정좌표
34,강남구,논현동,47.46,2020,10,100000,2107,10,2020,강남구 언주로 615,127.036187151213,37.5106419944921,정좌표
35,강남구,논현동,84.9954,2020,4,116000,1365,7,2007,강남구 학동로38길 22,127.034161564031,37.5135183658614,정좌표
36,강남구,논현동,134.28,2020,3,118000,879,6,2004,강남구 논현로113길 5,127.032839053121,37.5081895467411,정좌표
37,강남구,논현동,67.671,2020,12,120000,1773,7,2005,강남구 논현로111길 39,127.030422758162,37.5068222507751,정좌표
38,강남구,논현동,240.03,2020,12,445000,1854,5,2012,강남구 학동로46길 32,127.03877343834,37.5140738537154,정좌표
39,강남구,논현동,111.08,2020,10,110000,990,2,2002,강남구 학동로30길 21,127.032703261638,37.5127295066008,정좌표
40,강남구,논현동,90.38,2020,2,96800,1071,2,2003,강남구 논현로124길 7,127.032262227158,37.5124607790224,정좌표
41,강남구,논현동,81.98,2020,8,111300,1358,6,2009,강남구 학동로43길 38,127.038022918893,37.5184583637198,정좌표
42,강남구,논현동,120.21,2020,1,150000,1248,12,2007,강남구 학동로 338,127.040162132439,37.5165399722017,정좌표
43,강남구,논현동,84.95,2020,6,119000,1401,3,2002,강남구 도산대로50길 54,127.037506161042,37.5187616306707,정좌표
44,강남구,논현동,98.81,2020,7,85000,860,4,2003,강남구 언주로125길 12,127.034162641361,37.5130045966958,정좌표
45,강남구,논현동,84.9875,2020,6,148200,1744,1,2003,강남구 언주로116길 6,127.03755289336,37.5105008788404,정좌표
46,강남구,논현동,180.07,2020,5,295000,1638,6,2004,강남구 언주로130길 30,127.03826931324,37.5150870822504,정좌표
47,강남구,논현동,84.92,2020,2,165000,1943,5,1985,강남구 언주로146길 18,127.036013122199,37.5191050502731,정좌표
48,강남구,논현동,84.993,2020,3,150000,1765,2,2004,강남구 학동로46길 38,127.038857186767,37.5136799271937,정좌표
49,강남구,논현동,83.464,2020,1,137000,1641,9,2004,강남구 언주로122길 25,127.0382994809,37.5122546859857,정좌표
50,강남구,논현동,84.84,2020,12,94000,1108,4,2004,강남구 논현로124길 8,127.032401164607,37.5121819084736,정좌표
51,강남구,논현동,105.99,2020,6,105500,995,6,2009,강남구 언주로136길 16,127.036877958941,37.5171840490555,정좌표
52,강남구,논현동,36.29,2020,3,39000,1075,12,2004,강남구 학동로 165,127.028978365012,37.5138617777912,정좌표
53,강남구,논현동,244.2,2020,6,215000,880,4,2005,강남구 학동로11길 13,127.02440561758,37.5131741066323,정좌표
54,강남구,논현동,78.54,2020,10,74000,942,4,2003,강남구 학동로21길 23,127.027323673904,37.5148387277694,정좌표
55,강남구,논현동,45.04,2020,5,33500,744,5,1996,강남구 강남대로128길 27,127.024327587731,37.5104246543071,정좌표
56,강남구,논현동,203.17,2020,1,240000,1181,6,2004,강남구 학동로7길 6,127.023941086711,37.5124883760361,정좌표
57,강남구,논현동,84.52,2020,1,144000,1704,11,1997,강남구 강남대로146길 28,127.023571672533,37.5149758020975,정좌표
58,강남구,논현동,59.91,2020,2,89900,1501,12,1996,강남구 도산대로50길 43,127.038156368142,37.5196429971543,정좌표
59,강남구,논현동,113.231,2020,2,228000,2014,14,2014,강남구 언주로 604,127.03944723525,37.5093849182824,정좌표
60,강남구,논현동,74.758,2020,6,96800,1295,5,2002,강남구 언주로136길 21,127.037388007284,37.5178507981754,정좌표
61,강남구,논현동,93.31,2020,10,89900,963,6,2004,강남구 강남대로120길 58,127.028049218125,37.5075485695091,정좌표
62,강남구,논현동,68.86,2020,3,58000,842,2,2003,강남구 강남대로124길 51,127.026065379754,37.5102750740184,정좌표
63,강남구,논현동,81.61,2020,10,102000,1250,5,2003,강남구 학동로9길 15,127.023922627883,37.513167654098,정좌표
64,강남구,논현동,75.12,2020,1,80000,1065,2,2004,강남구 학동로43길 30,127.037969417314,37.5180727345157,정좌표
65,강남구,논현동,80.4,2020,12,92500,1150,4,2003,강남구 학동로9길 21,127.023778568633,37.513579534099,정좌표
66,강남구,논현동,73.17,2020,11,88500,1210,1,2003,강남구 강남대로136길 40,127.023662294887,37.5137356308609,정좌표
67,강남구,논현동,85.12,2020,1,110000,1292,5,1976,강남구 도산대로 232,127.032579831109,37.520386040099,정좌표
68,강남구,논현동,80.21,2020,7,90000,1122,3,2002,강남구 선릉로111길 38-16,127.040215836349,37.5112447090589,정좌표
69,강남구,논현동,129.6,2020,11,113000,872,4,1998,강남구 논현로140길 22,127.031331674946,37.5169638731624,정좌표
70,강남구,논현동,16.2,2020,1,21200,1309,3,2013,강남구 봉은사로29길 35,127.033567144107,37.5095996233905,정좌표
71,강남구,논현동,84.94,2020,6,130000,1530,4,2004,강남구 도산대로46길 21,127.03720298848,37.520555313315,정좌표
72,강남구,논현동,83.7,2020,5,104500,1249,2,2006,강남구 봉은사로21길 19,127.030820796026,37.5075133710644,정좌표
73,강남구,논현동,163.2,2020,11,180000,1103,7,1997,강남구 학동로42길 60,127.036776767527,37.5115862266079,정좌표
74,강남구,논현동,142.88,2020,12,156000,1092,18,1997,강남구 언주로 620,127.036353644742,37.5116217024002,정좌표
75,강남구,논현동,139.46,2020,2,119750,859,2,2003,강남구 학동로5길 22,127.022899409975,37.5132605114407,정좌표
76,강남구,논현동,125.73,2020,3,60000,477,1,2001,강남구 강남대로132길 26,127.023117378115,37.5124602659652,정좌표
77,강남구,대치동,127.61,2020,4,295000,2312,13,1983,강남구 선릉로 120,127.060435971877,37.4908484759863,정좌표
78,강남구,대치동,35.236,2020,2,36000,1022,12,2003,강남구 삼성로85길 42,127.053800570572,37.5045490589046,정좌표
79,강남구,대치동,33.06,2020,3,33500,1013,8,2004,강남구 선릉로90길 56,127.053830935981,37.5050303189276,정좌표
80,강남구,대치동,84.3865,2020,6,270000,3200,19,2017,강남구 삼성로51길 25,127.059600331339,37.4956608836046,정좌표
81,강남구,대치동,79.07,2020,1,84000,1062,2,2004,강남구 삼성로85길 38,127.054180564453,37.5046215207345,정좌표
82,강남구,대치동,97.35,2020,2,232000,2383,11,2000,강남구 도곡로78길 22,127.059352376145,37.496826138907,정좌표
83,강남구,대치동,114.97,2020,1,300000,2609,10,2008,강남구 선릉로 222,127.054753672638,37.4958736446638,정좌표
84,강남구,대치동,84.69,2020,1,208000,2456,2,1984,강남구 영동대로 230,127.069605384789,37.4997899341176,정좌표
85,강남구,대치동,84.99,2020,6,160000,1883,6,2005,강남구 선릉로76길 12,127.051604654413,37.5014029328182,정좌표
86,강남구,대치동,59.82,2020,4,135000,2257,4,1999,강남구 삼성로64길 5,127.060366906816,37.5011834870663,정좌표
87,강남구,대치동,84.94,2020,5,155000,1825,12,1999,강남구 삼성로64길 12,127.061174101518,37.499908720911,정좌표
88,강남구,대치동,145.83,2020,1,375000,2571,8,2005,강남구 선릉로 206,127.056266816446,37.4926378654099,정좌표
89,강남구,대치동,110.39,2020,2,230000,2084,6,1989,강남구 도곡로93길 12,127.06597206839,37.5008187929885,정좌표
90,강남구,대치동,94.5,2020,1,340000,3598,11,2015,강남구 삼성로51길 37,127.059123436949,37.4952365470638,정좌표
91,강남구,대치동,91.91,2020,5,300000,3264,20,2015,강남구 삼성로51길 35,127.061404562227,37.4955650210545,정좌표
92,강남구,대치동,107.91,2020,6,199500,1849,2,2002,강남구 삼성로85길 11,127.0563005564,37.5049786892454,정좌표
93,강남구,대치동,121.0894,2020,6,262000,2164,6,2008,강남구 도곡로 404,127.054412917516,37.4964605874979,정좌표
94,강남구,대치동,178.17,2020,4,420000,2357,2,2011,강남구 도곡로 603,127.068156945343,37.5015637521538,정좌표
95,강남구,대치동,84.35,2020,3,259600,3078,3,1983,강남구 삼성로 151,127.063832936668,37.4914886839937,정좌표
96,강남구,대치동,25.42,2020,1,24500,964,14,2004,강남구 테헤란로64길 9,127.051586151898,37.5044966872371,정좌표
97,강남구,대치동,84.85,2020,3,138000,1626,4,2002,강남구 영동대로65길 57,127.062122882222,37.5007775469345,정좌표
98,강남구,대치동,84.49,2020,11,190000,2249,3,1983,강남구 영동대로 220,127.071102832202,37.4994461033376,정좌표
99,강남구,대치동,83.56,2020,2,205000,2453,13,1983,강남구 영동대로 210,127.071823708634,37.4976505045913,정좌표
100,강남구,대치동,84.43,2020,1,220000,2606,13,1979,강남구 삼성로 212,127.065876498087,37.4980310761609,정좌표
101,강남구,대치동,163.8,2020,2,160000,977,7,1991,강남구 남부순환로391길 7,127.057173512121,37.4924665838023,정좌표
102,강남구,대치동,78.73,2020,10,89900,1142,2,2005,강남구 도곡로69길 16,127.055952449564,37.4984459511713,정좌표
103,강남구,대치동,29.02,2020,1,34000,1172,13,2004,강남구 테헤란로 428,127.05418339835,37.5056918048143,정좌표
104,강남구,대치동,139.54,2020,1,247000,1770,3,2004,강남구 삼성로 417,127.05757065756,37.5037655368986,정좌표
105,강남구,대치동,84.69,2020,12,147700,1744,4,2003,강남구 역삼로 436,127.054798727192,37.5016234080239,정좌표
106,강남구,대치동,114.55,2020,6,180000,1571,4,2004,강남구 영동대로72길 10,127.066791326835,37.5046605101581,정좌표
107,강남구,대치동,111.54,2020,11,210000,1883,9,2004,강남구 영동대로 330-7,127.066786575036,37.5042571344638,정좌표
108,강남구,대치동,138.91,2020,6,160000,1152,2,2005,강남구 삼성로64길 36,127.063387928506,37.5004060018168,정좌표
109,강남구,대치동,128.01,2020,2,303000,2367,13,1983,강남구 삼성로 150,127.070423531112,37.4942270109909,정좌표
110,강남구,대치동,84.27,2020,1,165000,1958,4,1990,강남구 영동대로57길 28,127.065316826001,37.4999263810022,정좌표
111,강남구,대치동,33.31,2020,7,55000,1651,5,2016,강남구 삼성로85길 33,127.054833097548,37.5042893071187,정좌표
112,강남구,도곡동,33.8,2020,3,37500,1109,17,2006,강남구 강남대로 240,127.034429699919,37.4852595655063,정좌표
113,강남구,도곡동,59.76,2020,2,132000,2209,5,2005,강남구 논현로 209,127.040755238238,37.4888784999926,정좌표
114,강남구,도곡동,84.93,2020,6,149000,1754,3,1992,강남구 논현로41길 10,127.039373534823,37.4866162934686,정좌표
115,강남구,도곡동,177.255,2020,1,230000,1298,20,1999,강남구 언주로30길 13,127.051415749515,37.4885363801984,정좌표
116,강남구,도곡동,83.72,2020,6,91500,1093,7,2003,강남구 도곡로6길 18,127.034356550241,37.4890720335789,정좌표
117,강남구,도곡동,25.89,2020,2,26600,1027,15,2004,강남구 강남대로 256,127.033537674499,37.4864864047773,정좌표
118,강남구,도곡동,130.259,2020,1,225000,1727,10,2007,강남구 도곡로28길 8,127.043520546721,37.4919639384147,정좌표
119,강남구,도곡동,59.9772,2020,1,164800,2748,19,2006,강남구 선릉로 221,127.053663930932,37.4936465976225,정좌표
120,강남구,도곡동,53.81,2020,5,46500,864,3,2006,강남구 남부순환로370길 20,127.042560168536,37.4841240617514,정좌표
121,강남구,도곡동,112.75,2020,2,129000,1144,12,2007,강남구 남부순환로 2615,127.035883644064,37.4851853352722,정좌표
122,강남구,도곡동,112.13,2020,2,194500,1735,5,1978,강남구 남부순환로363길 30,127.038199442234,37.487622406111,정좌표
123,강남구,도곡동,107.11,2020,2,168000,1568,5,2010,강남구 남부순환로373길 3,127.043579450654,37.4863510314897,정좌표
124,강남구,도곡동,125.49,2020,5,183000,1458,4,2010,강남구 남부순환로373길 9,127.043542851082,37.4867891319241,정좌표
125,강남구,도곡동,168.33,2020,12,170000,1010,5,2005,강남구 강남대로54길 6,127.033181605026,37.4879260039011,정좌표
126,강남구,도곡동,147.21,2020,6,140000,951,3,2006,강남구 강남대로 272,127.032895507079,37.4877761485861,정좌표
127,강남구,도곡동,164.9,2020,6,189000,1146,3,1999,강남구 남부순환로377길 22,127.045373424836,37.4876806058441,정좌표
128,강남구,도곡동,71.85,2020,2,220000,3062,20,2016,강남구 도곡로 320,127.050851923206,37.495327072213,정좌표
129,강남구,도곡동,79.89,2020,6,159500,1996,5,1986,강남구 남부순환로 2740,127.046145299005,37.486301155798,정좌표
130,강남구,도곡동,124.66,2020,4,215000,1725,12,1995,강남구 논현로 213,127.040843300549,37.4898523118553,정좌표
131,강남구,도곡동,273.68,2020,1,545000,1991,19,2009,강남구 남부순환로378길 11,127.046545939632,37.4855162563279,정좌표
132,강남구,도곡동,244.86,2020,4,505000,2062,19,2009,강남구 남부순환로378길 9,127.046889290313,37.485671886723,정좌표
133,강남구,도곡동,84.91,2020,10,174000,2049,6,2003,강남구 도곡로14길 12,127.036638941857,37.4902900021957,정좌표
134,강남구,도곡동,178.58,2020,6,167500,938,3,2003,강남구 남부순환로373길 4,127.044011048802,37.4864101147721,정좌표
135,강남구,도곡동,84.95,2020,5,145000,1707,15,1999,강남구 언주로 203,127.048825818576,37.4891664842895,정좌표
136,강남구,도곡동,244.55,2020,12,190000,777,1,2000,강남구 남부순환로375길 6,127.044635135109,37.4866682380197,정좌표
137,강남구,도곡동,73.41,2020,1,148000,2016,2,1994,강남구 남부순환로379길 14,127.046406179188,37.4878209513925,정좌표
138,강남구,도곡동,84.89,2020,1,192000,2262,7,2001,강남구 남부순환로 2803,127.051074192564,37.4902036824088,정좌표
139,강남구,도곡동,153.71,2020,3,191000,1243,6,1983,강남구 논현로 218,127.041893304413,37.4905279017017,정좌표
140,강남구,도곡동,210.5,2020,10,565400,2686,4,2018,강남구 남부순환로373길 23,127.043825450443,37.4878650965667,정좌표
141,강남구,도곡동,164.87,2020,1,200000,1213,7,2004,강남구 언주로30길 21,127.052014011387,37.4888642219224,정좌표
142,강남구,도곡동,84.83,2020,5,148000,1745,14,1986,강남구 남부순환로363길 49,127.037367735265,37.4882467697465,정좌표
143,강남구,도곡동,84.6,2020,5,190000,2246,5,1985,강남구 언주로 117,127.048599324355,37.4850982261815,정좌표
144,강남구,도곡동,120.21,2020,3,135000,1123,9,1996,강남구 언주로30길 27,127.052588595575,37.4884213972662,정좌표
145,강남구,도곡동,70.89,2020,1,130000,1834,4,1986,강남구 언주로29길 34,127.047847082042,37.4859268557251,정좌표
146,강남구,도곡동,132.94,2020,1,170000,1279,5,1998,강남구 언주로 118,127.051508198958,37.4863171288319,정좌표
147,강남구,도곡동,158.28,2020,10,170000,1074,17,1998,강남구 언주로 122,127.051016524931,37.4870814186032,정좌표
148,강남구,도곡동,84.96,2020,7,134500,1583,7,2003,강남구 남부순환로381길 25,127.046785692968,37.4877255115418,정좌표
149,강남구,도곡동,103.23,2020,2,95000,920,3,2003,강남구 남부순환로351길 23,127.034022762489,37.4862404447548,정좌표
150,강남구,도곡동,189.39,2020,8,190000,1003,3,2005,강남구 남부순환로373길 15,127.043597996896,37.4871363690225,정좌표
151,강남구,도곡동,84.98,2020,12,133500,1571,3,2008,강남구 강남대로48길 24,127.035108954477,37.4869906000022,정좌표
152,강남구,도곡동,46,2020,5,41900,911,4,1997,강남구 남부순환로365길 5,127.038984155071,37.4859016177751,정좌표
153,강남구,도곡동,164.97,2020,2,265000,1606,19,2002,강남구 언주로30길 56,127.054037455652,37.4886161611293,정좌표
154,강남구,도곡동,164.99,2020,1,310000,1879,35,2003,강남구 언주로30길 57,127.055006693619,37.4899324681158,정좌표
155,강남구,도곡동,141.381,2020,1,270000,1910,35,2004,강남구 언주로30길 26,127.052822970582,37.4871750709203,정좌표
156,강남구,도곡동,88.77,2020,5,89500,1008,5,2005,강남구 도곡로14길 14-1,127.037026396368,37.4898284021797,정좌표
157,강남구,도곡동,200.9,2020,2,240000,1195,9,2002,강남구 남부순환로381길 15,127.047664610044,37.4879339395775,정좌표
158,강남구,도곡동,182.6,2020,6,197500,1082,5,2004,강남구 도곡로4길 31,127.035166548781,37.4888769239872,정좌표
159,강남구,도곡동,84.9569,2020,2,172500,2030,2,2016,강남구 남부순환로365길 33,127.03921000302,37.4874584283274,정좌표
160,강남구,도곡동,52.73,2020,5,155000,2940,7,1985,강남구 언주로 123,127.048792262138,37.4861659048427,정좌표
161,강남구,도곡동,84.74,2020,3,160000,1888,1,1988,강남구 논현로 205,127.041027559366,37.4875838519566,정좌표
162,강남구,도곡동,84.93,2020,6,145000,1707,1,2006,강남구 논현로51길 25,127.039531132415,37.4890439121975,정좌표
163,강남구,도곡동,33.1,2020,2,37000,1118,20,1999,강남구 언주로30길 10,127.051554393149,37.4873391776634,정좌표
164,강남구,도곡동,113.18,2020,1,95000,839,4,2004,강남구 도곡로6길 14,127.034171157728,37.4893259370785,정좌표
165,강남구,도곡동,84.96,2020,7,164000,1930,4,1994,강남구 도곡로18길 34,127.037993932001,37.4888497067208,정좌표
166,강남구,도곡동,84.96,2020,9,169000,1989,5,1994,강남구 도곡로18길 35,127.038778980641,37.4892628932311,정좌표
167,강남구,도곡동,244.59,2020,1,195000,797,2,1996,강남구 남부순환로379길 26,127.045655687799,37.488585396282,정좌표
168,강남구,삼성동,36.16,2020,2,40500,1120,4,2003,강남구 선릉로100길 42,127.050847655641,37.5065444723329,정좌표
169,강남구,삼성동,36.35,2020,2,37500,1032,15,2004,강남구 테헤란로63길 12,127.050947817469,37.5061145446119,정좌표
170,강남구,삼성동,52.79,2020,5,59000,1118,2,2003,강남구 봉은사로61길 34,127.045871440088,37.513315013399,정좌표
171,강남구,삼성동,81.943,2020,7,176000,2148,7,2000,강남구 봉은사로113길 25,127.065559678817,37.517075621821,정좌표
172,강남구,삼성동,108.68,2020,8,172500,1587,7,2019,강남구 학동로68길 16,127.046441182324,37.5169833819551,정좌표
173,강남구,삼성동,45.23,2020,8,69000,1526,6,2002,강남구 선릉로112길 74,127.049585918277,37.5126948609754,정좌표
174,강남구,삼성동,152.73,2020,7,203000,1329,2,2004,강남구 영동대로114길 71-3,127.064577582513,37.5181242497657,정좌표
175,강남구,삼성동,145.73,2020,6,169000,1160,4,2004,강남구 봉은사로57길 37,127.0442353077,37.5131407886597,정좌표
176,강남구,삼성동,142.31,2020,10,180000,1265,1,2005,강남구 봉은사로57길 33,127.044321170684,37.5128594458028,정좌표
177,강남구,삼성동,68.59,2020,12,51000,744,5,2004,강남구 영동대로112길 24,127.062268029176,37.5151559260285,정좌표
178,강남구,삼성동,84.9,2020,7,195000,2297,2,2006,강남구 영동대로114길 56,127.06309425545,37.5164602748457,정좌표
179,강남구,삼성동,134.81,2020,4,275000,2040,4,2007,강남구 선릉로130길 20,127.044012478637,37.5158237191258,정좌표
180,강남구,삼성동,121.931,2020,6,275000,2255,21,2007,강남구 선릉로126길 22,127.044137191898,37.5147369838477,정좌표
181,강남구,삼성동,83,2020,12,160000,1928,15,2003,강남구 영동대로 602,127.060580524876,37.5146842891961,정좌표
182,강남구,삼성동,83.69,2020,1,148000,1768,16,2004,강남구 봉은사로 516,127.055997066101,37.5132384968923,정좌표
183,강남구,삼성동,114.08,2020,6,149900,1314,5,2006,강남구 학동로82길 27,127.052305309863,37.5172818407083,정좌표
184,강남구,삼성동,170.8,2020,1,295000,1727,12,2005,강남구 선릉로112길 53,127.048036966817,37.5127227450998,정좌표
185,강남구,삼성동,182.21,2020,6,470000,2579,11,2013,강남구 봉은사로 645,127.065798363505,37.5155508619371,정좌표
186,강남구,삼성동,84.87,2020,2,180000,2121,14,2000,강남구 학동로 432,127.048683314178,37.5174269654046,정좌표
187,강남구,삼성동,84.95,2020,2,261000,3072,12,2018,강남구 삼성로 629,127.051491222428,37.5152799930583,정좌표
188,강남구,삼성동,84.32,2020,3,98000,1162,14,2005,강남구 봉은사로 448,127.048835944325,37.5114571389,정좌표
189,강남구,삼성동,99.47,2020,11,155000,1558,3,2002,강남구 학동로 410,127.044385824999,37.5174645474266,정좌표
190,강남구,삼성동,84.88,2020,3,165000,1944,7,2005,강남구 봉은사로109길 14-8,127.064864615372,37.5163159230243,정좌표
191,강남구,삼성동,152.98,2020,5,257000,1680,3,2004,강남구 학동로68길 30,127.046536452934,37.5161995673746,정좌표
192,강남구,삼성동,58.57,2020,2,130000,2220,1,1998,강남구 학동로64길 7,127.045538928708,37.5175354198766,정좌표
193,강남구,삼성동,217.86,2020,5,340000,1561,6,2010,강남구 영동대로128길 45,127.06111883108,37.5193756914243,정좌표
194,강남구,삼성동,183.99,2020,5,280000,1522,4,2010,강남구 영동대로128길 51,127.061446387126,37.5191176779042,정좌표
195,강남구,삼성동,84.236,2020,2,235000,2790,10,2008,강남구 학동로68길 29,127.047745735472,37.5156307606507,정좌표
196,강남구,삼성동,84.98,2020,8,150500,1771,5,2003,강남구 학동로82길 6,127.051213792915,37.5183830320952,정좌표
197,강남구,삼성동,153.53,2020,2,173000,1127,7,2004,강남구 테헤란로79길 42,127.054277084806,37.5097956824478,정좌표
198,강남구,삼성동,58.776,2020,6,74000,1259,9,1997,강남구 학동로 408,127.044082371882,37.5174723900319,정좌표
199,강남구,삼성동,92.11,2020,10,120000,1303,1,2005,강남구 테헤란로77길 31,127.05365796067,37.508428868624,정좌표
200,강남구,삼성동,107.38,2020,12,157000,1462,4,2001,강남구 삼성로99길 14,127.053823735687,37.5092114231439,정좌표
201,강남구,삼성동,114.26,2020,1,145000,1269,8,2006,강남구 삼성로112길 8,127.053357182803,37.5144026521223,정좌표
202,강남구,삼성동,174.1,2020,1,161000,925,6,2005,강남구 테헤란로79길 31,127.05440678014,37.5086795693156,정좌표
203,강남구,삼성동,93.78,2020,2,146000,1557,2,1998,강남구 봉은사로105길 12-7,127.062448272096,37.5160230687701,정좌표
204,강남구,삼성동,59.67,2020,1,145000,2430,4,1998,강남구 선릉로130길 19,127.042761508177,37.51707735718,정좌표
205,강남구,삼성동,59.82,2020,7,139500,2332,11,1996,강남구 학동로 412,127.044876551074,37.5174821229875,정좌표
206,강남구,삼성동,157.63,2020,6,203000,1288,10,1992,강남구 봉은사로109길 66-1,127.063947776654,37.5190334686249,정좌표
207,강남구,삼성동,157.63,2020,5,212000,1345,7,1992,강남구 봉은사로109길 66-7,127.064271075721,37.5187777750382,정좌표
208,강남구,삼성동,152.25,2020,5,194000,1274,19,2003,강남구 봉은사로 474,127.05149873212,37.5122514608489,정좌표
209,강남구,삼성동,206.1,2020,3,292000,1417,3,2008,강남구 학동로82길 29,127.052444726493,37.5170311609157,정좌표
210,강남구,삼성동,195.388,2020,2,570000,2917,23,2004,강남구 영동대로 640,127.058312021482,37.5187150796405,정좌표
211,강남구,삼성동,241.83,2020,8,480000,1985,8,2008,강남구 영동대로114길 72,127.065011535693,37.5180537401927,정좌표
212,강남구,삼성동,115.88,2020,6,165000,1424,4,2006,강남구 봉은사로72길 33,127.052451209525,37.5102608195862,정좌표
213,강남구,삼성동,111.15,2020,11,150000,1350,5,2005,강남구 봉은사로81길 8,127.054263772316,37.5138190227796,정좌표
214,강남구,삼성동,59.64,2020,4,74000,1241,8,2004,강남구 테헤란로77길 8,127.054904916893,37.5070815363166,정좌표
215,강남구,삼성동,82.02,2020,12,140000,1707,2,1994,강남구 영동대로114길 23,127.061603038814,37.5161562197922,정좌표
216,강남구,삼성동,106.89,2020,6,139500,1305,3,2004,강남구 봉은사로68길 65,127.053408776356,37.5085924246488,정좌표
217,강남구,삼성동,207.82,2020,9,310000,1492,13,1984,강남구 학동로88길 5,127.052194141582,37.5187247618219,정좌표
218,강남구,삼성동,84.97,2020,6,135000,1589,9,2007,강남구 삼성로 517,127.055224826043,37.5079886065424,정좌표
219,강남구,삼성동,160.53,2020,2,230000,1433,17,2003,강남구 봉은사로 510,127.054971320371,37.5130487766872,정좌표
220,강남구,삼성동,84.9,2020,6,162500,1914,9,1996,강남구 학동로 420,127.046054953139,37.5178134897998,정좌표
221,강남구,삼성동,53.75,2020,2,69000,1284,7,1997,강남구 테헤란로77길 22,127.054316635081,37.5080212376838,정좌표
222,강남구,삼성동,59.7,2020,3,149900,2511,11,1998,강남구 영동대로112길 15,127.061728377622,37.5155246531564,정좌표
