field_1,상가업소번호,상호명,시군구코드,시군구명,법정동코드,법정동명,지번주소,도로명,경도,위도,year,bus_cnt
160,20706065,스타벅스,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 46-73,서울특별시 성북구 화랑로,127.0404418,37.60181969,2020,4
161,20010719,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 92-1,서울특별시 서초구 서래로,126.9985423,37.49925701,2020,4
162,20003237,스타벅스석촌역,11710,송파구,1171010500,석촌동,서울특별시 송파구 석촌동 286-9,서울특별시 송파구 백제고분로,127.1060134,37.50424607,2020,5
163,20248022,스타벅스미아역점,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 121-19,서울특별시 강북구 도봉로,127.0265575,37.62613312,2020,6
164,23784909,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 59-8,서울특별시 강남구 논현로,127.0286278,37.5191512,2020,4
165,20028995,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 942-5,서울특별시 강남구 삼성로86길,127.0579257,37.50576457,2020,7
166,23482258,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 238-5,서울특별시 강남구 언주로,127.0357413,37.51491147,2020,9
167,20286267,스타벅스선릉로점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 697-45,서울특별시 강남구 선릉로93길,127.046716,37.50495379,2020,12
168,20291002,스타벅스중계역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 763-3,서울특별시 노원구 동일로,127.0621587,37.64815447,2020,4
169,6660863,스타벅스커리학동사거리점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 93-2,서울특별시 강남구 도산대로,127.0379529,37.52239022,2020,4
170,23220273,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-1,서울특별시 서초구 강남대로,127.023627,37.50531485,2020,7
171,20016436,스타벅스,11305,강북구,1130510200,번동,서울특별시 강북구 번동 418-17,서울특별시 강북구 도봉로,127.0261078,37.63802308,2020,10
172,20388439,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 708-6,서울특별시 강남구 테헤란로,127.0485159,37.5039411,2020,9
173,16580662,스타벅스,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 479,서울특별시 송파구 송파대로,127.1025188,37.49760579,2020,2
174,20307826,스타벅스역삼럭키,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 798-30,서울특별시 강남구 도곡로,127.0393917,37.49222561,2020,8
175,8732314,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 678-39,서울특별시 강남구 테헤란로,127.0392228,37.50187455,2020,7
176,8729351,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 809-10,서울특별시 강남구 강남대로,127.0255555,37.5031322,2020,12
177,8736085,스타벅스경복아파트점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 681,서울특별시 강남구 봉은사로,127.0403528,37.50902009,2020,4
178,8725994,스타벅스,11290,성북구,1129013400,길음동,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로,127.0287256,37.60839154,2020,8
179,20831001,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 735-3,서울특별시 강남구 테헤란로,127.0337924,37.49937038,2020,15
180,20308953,스타벅스,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 104-30,서울특별시 성북구 인촌로24길,127.029689,37.58391819,2020,7
181,20282898,스타벅스,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 712,서울특별시 노원구 동일로,127.0600017,37.65475991,2020,8
182,26261077,스타벅스,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-7,서울특별시 송파구 송파대로30길,127.1187684,37.49488077,2020,10
183,16585109,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 592,서울특별시 강남구 논현로,127.0286028,37.52282728,2020,6
184,16591510,스타벅스,11710,송파구,1171010400,송파동,서울특별시 송파구 송파동 59-9,서울특별시 송파구 오금로,127.1102559,37.51081979,2020,1
185,16588483,스타벅스,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-19,서울특별시 송파구 올림픽로,127.1024963,37.51460861,2020,1
186,16591394,스타벅스,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 44-3,서울특별시 송파구 위례성대로,127.113137,37.5168335,2020,4
187,20028264,스타벅스,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 360-6,서울특별시 노원구 중계로,127.0759774,37.65049809,2020,7
188,17269411,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 702-10,서울특별시 강남구 테헤란로,127.0448427,37.50374026,2020,10
189,20010511,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217,37.49238766,2020,9
190,23210644,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1464-22,서울특별시 서초구 남부순환로,127.0123471,37.48066733,2020,11
191,23447206,스타벅스석촌서호점,11710,송파구,1171010600,삼전동,서울특별시 송파구 삼전동 130-2,서울특별시 송파구 석촌호수로,127.0966117,37.50636412,2020,4
192,22580385,스타벅스삼성교점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 1001-8,서울특별시 강남구 영동대로86길,127.0651728,37.50781348,2020,7
193,23498986,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 37-7,서울특별시 서초구 강남대로,127.0206276,37.51153431,2020,8
194,23312129,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-6,서울특별시 서초구 서초중앙로,127.0115392,37.50165515,2020,7
195,20385995,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-1,서울특별시 강남구 테헤란로,127.0349412,37.49974019,2020,24
196,20017045,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 679,서울특별시 강남구 논현로,127.0372774,37.50188574,2020,13
197,20847208,STARBUCKSCOFFEE,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,13
0,19911397,커피빈코리아선릉로93길점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 696-42,서울특별시 강남구 선릉로93길,127.0478832,37.50567504,2018,14
1,20004707,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217,37.49238766,2018,9
2,19921902,커피빈코리아강남역먹자골목점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2018,9
3,20027174,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196,2018,10
4,20023467,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76,서울특별시 강남구 삼성로,127.0500215,37.51990189,2018,6
5,20017448,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 118-17,서울특별시 강남구 압구정로,127.0472158,37.52524956,2018,6
6,23191870,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.0348844,37.50064078,2018,13
7,20017217,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.0541518,37.49829169,2018,10
8,20027162,커피빈코리아강남구청앞점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.0466127,37.51841471,2018,7
9,20068611,커피빈코리아서초우성아파트앞점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.0283369,37.49272089,2018,10
10,20379539,커피빈코리아신사점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.0223894,37.51695522,2018,7
11,20384590,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.0302441,37.49127685,2018,7
12,20687169,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2018,10
13,20594326,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.0257958,37.50030487,2018,13
14,20599871,커피빈,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2018,18
15,25426701,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.0346447,37.50783825,2018,13
16,20380167,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.0295177,37.51595077,2018,3
17,20687168,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 735-32,서울특별시 강남구 테헤란로20길,127.0341242,37.49907574,2018,15
18,20696225,커피빈코리아방배역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.9969256,37.48145648,2018,7
19,23201658,커피빈,11680,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.0269816,37.53179742,2018,3
20,20470512,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.0281972,37.49564817,2018,16
21,20005513,커피빈코리아역삼점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.0365025,37.50233896,2018,13
22,25992659,커피빈코리아테헤란로비,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2018,10
23,25992731,커피빈코리아테헤란로하이,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2018,10
24,8921308,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 77-11,서울특별시 강남구 영동대로,127.0594668,37.51455313,2018,10
25,8696922,커피빈코리아압구정에스점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2018,7
26,25991098,커피빈코리아올림픽공원,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.1157765,37.52034939,2018,4
27,26445960,커피빈코리아논현동팍스타워,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2018,6
28,19992231,커피빈삼성로점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 120-13,서울특별시 강남구 삼성로,127.054131,37.51069906,2018,3
29,20608022,더커피빈앤티리프,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2018,14
30,23779055,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025717,37.49853815,2018,16
31,23415742,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659,2018,9
32,20613511,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2018,10
33,20413973,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 530-4,서울특별시 강남구 압구정로12길,127.0223259,37.52355039,2018,6
34,20497137,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705-1,서울특별시 강남구 테헤란로,127.0472097,37.5043811,2018,18
35,20016170,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741,2018,3
36,20010357,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 92-12,서울특별시 강남구 도산대로67길,127.0444085,37.52448802,2018,3
37,20391346,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.0123549,37.49295779,2018,11
38,20024243,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 101-24,서울특별시 강남구 선릉로,127.039458,37.52147439,2018,3
39,20656771,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2018,5
40,23698616,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 181-3,서울특별시 송파구 올림픽로,127.0816764,37.51141201,2018,7
41,20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2018,10
42,23767397,커피빈코리아현대자동차강남오토스퀘어점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.0299591,37.4940768,2018,15
43,20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2018,3
44,20701159,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.0320341,37.5146739,2018,7
45,23486140,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311,2018,7
46,25991768,커피빈코리아대치포스코,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2018,8
47,25990534,커피빈코리아고대안암역,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2018,18
48,25989745,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.0260445,37.50205497,2018,16
49,25992464,커피빈코리아국기원사거,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149,37.49614015,2018,4
50,25992038,커피빈코리아선릉로86,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2018,12
51,8972360,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 88,서울특별시 강남구 선릉로158길,127.0408215,37.52542307,2018,15
52,25992546,커피빈코리아트레이드타,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로,127.0610126,37.51034849,2018,3
53,9218388,커피빈코리아CBTL잠실홈플러스점,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.1029857,37.51624324,2018,7
54,20027501,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 650-9,서울특별시 강남구 논현로,127.0349403,37.50684049,2018,13
55,20611988,커피빈코리아압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2018,8
56,20385889,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 242-9,서울특별시 송파구 석촌호수로,127.0900046,37.50743072,2018,3
57,20594675,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1685-8,서울특별시 서초구 서초중앙로24길,127.0163934,37.49544236,2018,3
58,20027234,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 653,서울특별시 강남구 남부순환로,127.057935,37.49241999,2018,7
59,20390997,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 418,서울특별시 강남구 논현로38길,127.0450402,37.48556754,2018,5
60,20027192,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2018,8
61,20027749,커피빈,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 359-11,서울특별시 노원구 한글비석로,127.076456,37.65120464,2018,11
62,20382185,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2018,6
63,25610496,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2018,14
64,25627454,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.0617574,37.51500386,2018,7
65,20093809,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2018,12
66,25745854,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.0268953,37.49662862,2018,11
67,25701057,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 820-9,서울특별시 강남구 강남대로,127.0276118,37.49893221,2018,22
68,25782820,커피빈남부터미널점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.0155622,37.48553283,2018,3
69,25873274,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2018,13
70,22109135,커피빈코리아수유역점,11305,강북구,1130510200,번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.0270285,37.63867041,2018,14
71,25226698,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.0323214,37.48715803,2018,10
72,20507848,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2018,16
73,11774296,커피빈코리아포스코옆삼성로86길점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 942-16,서울특별시 강남구 삼성로86길,127.0582863,37.50587557,2018,7
74,11751889,커피빈코리아고대참살이길점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 102-10,서울특별시 성북구 인촌로24길,127.0295271,37.58505218,2018,7
75,11793480,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 895-1,서울특별시 강남구 삼성로85길,127.0542693,37.50422158,2018,10
76,11921205,커피빈코리아강남역랭기지,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196,2018,10
77,11926876,커피빈코리아강남역142,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2018,13
78,11921207,커피빈코리아방배카페골목,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.9855167,37.49570384,2018,4
79,11934149,커피빈대치동나무병원점대치동나무병원점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-5,서울특별시 강남구 영동대로,127.0676206,37.49925476,2018,4
80,12425775,커피빈예술의전당앞점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1451-81,서울특별시 서초구 반포대로,127.0131653,37.4812148,2018,11
81,12433922,커피빈,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 40-4,서울특별시 서초구 신반포로47길,127.0194363,37.51094776,2018,8
82,12425938,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-7,서울특별시 서초구 강남대로,127.0283372,37.49531593,2018,19
83,12119970,커피빈코리아매헌역점,11650,서초구,1165010200,양재동,서울특별시 서초구 양재동 326-8,서울특별시 서초구 동산로,127.0401185,37.46900223,2018,3
84,12106397,커피빈코리아대치사거리점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로,127.0589896,37.50300681,2018,7
85,12229526,커피빈코리아서초역1번출구점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1553-3,서울특별시 서초구 서초대로,127.0092578,37.49199476,2018,3
86,12228541,커피빈코리아역삼동태광타워점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 718-20,서울특별시 강남구 테헤란로34길,127.0398667,37.50105081,2018,7
87,12593614,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.0238386,37.50469487,2018,11
88,12603643,커피빈코리아한티역디마크빌딩점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 1024,서울특별시 강남구 도곡로,127.0552134,37.4966152,2018,11
89,12596126,커피빈코리아위례2차아이파크점,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.1437439,37.47854792,2018,7
90,12599693,커피빈,11290,성북구,1129011100,삼선동1가,서울특별시 성북구 삼선동1가 25,서울특별시 성북구 삼선교로,127.0071205,37.58756895,2018,7
91,12455492,커피빈삼성역글라스타워뒷점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 947,서울특별시 강남구 영동대로85길,127.0628745,37.50708344,2018,4
92,12552347,커피빈코리아도곡동지오빌딩점,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 543-1,서울특별시 강남구 도곡로,127.0416529,37.492262,2018,3
93,12518035,커피빈코리아노원역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 724-1,서울특별시 노원구 노해로,127.0623975,37.65440054,2018,9
94,12464735,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.1248723,37.47961708,2018,7
95,12579030,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 44-2,서울특별시 송파구 위례성대로,127.1127514,37.51692071,2018,4
96,12491626,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 822-5,서울특별시 강남구 테헤란로,127.0292638,37.49887371,2018,12
97,12553985,커피빈,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 191-70,서울특별시 강북구 한천로139길,127.0257085,37.63910102,2018,10
98,12582976,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로,127.124941,37.47760822,2018,3
99,12597914,커피빈코리아논현2015번지점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길,127.0260336,37.50550591,2018,3
100,12502385,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로,127.1209979,37.48604895,2018,3
101,12493022,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1316-5,서울특별시 서초구 서초대로,127.0244987,37.49742881,2018,7
102,15994470,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 206-11,서울특별시 송파구 양재대로71길,127.1257809,37.50934084,2018,7
103,16203378,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 303,서울특별시 송파구 도곡로64길,127.0788577,37.50514574,2018,3
104,16183887,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.1188873,37.49052953,2018,3
105,16183360,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.0562645,37.50295804,2018,3
0,19911397,커피빈코리아선릉로93길점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 696-42,서울특별시 강남구 선릉로93길,127.0478832,37.50567504,2019,14
1,20004707,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217,37.49238766,2019,9
2,22646116,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705-19,서울특별시 강남구 테헤란로,127.0482229,37.50474969,2019,14
3,19921902,커피빈코리아강남역먹자골목점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2019,9
4,20027174,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196,2019,10
5,20023467,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76,서울특별시 강남구 삼성로,127.0500215,37.51990189,2019,6
6,20017448,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 118-17,서울특별시 강남구 압구정로,127.0472158,37.52524956,2019,6
7,23191870,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.0348844,37.50064078,2019,13
8,20015976,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-14,서울특별시 강남구 영동대로,127.0688065,37.49756112,2019,6
9,20017217,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.0541518,37.49829169,2019,10
10,20005667,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1321-15,서울특별시 서초구 서초대로74길,127.0256838,37.49673577,2019,17
11,20012558,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길,127.0594268,37.50962404,2019,6
12,20068611,커피빈코리아서초우성아파트앞점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.0283369,37.49272089,2019,10
13,20027162,커피빈코리아강남구청앞점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.0466127,37.51841471,2019,7
14,20283656,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2019,10
15,20379539,커피빈코리아신사점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.0223894,37.51695522,2019,7
16,20384590,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.0302441,37.49127685,2019,7
17,20687169,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2019,10
18,20594326,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.0257958,37.50030487,2019,13
19,20599871,커피빈,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2019,18
20,25426701,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.0346447,37.50783825,2019,13
21,20380167,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.0295177,37.51595077,2019,3
22,20687168,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 735-32,서울특별시 강남구 테헤란로20길,127.0341242,37.49907574,2019,15
23,20696225,커피빈코리아방배역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.9969256,37.48145648,2019,7
24,23201658,커피빈,11680,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.0269816,37.53179742,2019,3
25,20470512,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.0281972,37.49564817,2019,16
