code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist,cafe_cd,,high_count,low_count,high_bus_sum,low_bus_sum,high_sub_average,low_sub_average,high_count,low_count,high_bus_sum,low_bus_sum,high_sub_average,low_sub_average,high_count,low_count,high_bus_sum,low_bus_sum,high_sub_average,low_sub_average
25610496,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2019,6,수서역,245.7309654,1,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
20608022,더커피빈앤티리프,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2020,6,수서역,245.7309654,1,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
25610496,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2020,6,수서역,245.7309654,1,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
17168643,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 717-4,서울특별시 강남구 광평로51길,127.1040946,37.48876934,2020,2,수서역,315.4451695,1,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
7155897,빽다방,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2018,7,수서역,114.5366135,0,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
7155897,빽다방,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2019,7,수서역,114.5366135,0,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
12034305,컴포스커피수서점,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2018,7,수서역,114.539594,0,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
12034305,컴포스커피수서점,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2019,7,수서역,114.5366135,0,,3,2,19,14,201.9995147,114.5381038,3,2,19,14,201.9995147,114.5366135,4,0,21,0,230.3609284,0
22934175,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 529-10,서울특별시 강남구 논현로175길,127.0216293,37.52318421,2018,2,신사역,468.3070005,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20691915,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 583-3,서울특별시 강남구 논현로,127.0278969,37.52404691,2018,2,압구정역,67.52348677,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20378251,스타벅스신압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 639-7,서울특별시 강남구 언주로174길,127.03642,37.52810841,2018,2,압구정로데오역,453.3382038,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20699038,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 635-13,서울특별시 강남구 압구정로42길,127.0347168,37.52683303,2018,0,압구정로데오역,647.4369493,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
11970460,스타벅스압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 609,서울특별시 강남구 압구정로30길,127.0295417,37.52632207,2018,2,압구정역,326.8034958,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
12434847,스타벅스신사가로수점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 533-11,서울특별시 강남구 압구정로12길,127.022506,37.52188494,2018,0,신사역,414.1752925,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
16209256,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 621-1,서울특별시 강남구 언주로,127.0330918,37.5273874,2018,1,압구정역,599.8491225,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
22934175,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 529-10,서울특별시 강남구 논현로175길,127.0216293,37.52318421,2019,2,신사역,468.3070005,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20691915,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 583-3,서울특별시 강남구 논현로,127.0278969,37.52404691,2019,2,압구정역,67.52348677,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20378251,스타벅스신압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 639-7,서울특별시 강남구 언주로174길,127.03642,37.52810841,2019,2,압구정로데오역,453.3382038,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20699038,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 635-13,서울특별시 강남구 압구정로42길,127.0347168,37.52683303,2019,0,압구정로데오역,647.4369493,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
11970460,스타벅스압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 609,서울특별시 강남구 압구정로30길,127.0295417,37.52632207,2019,2,압구정역,326.8034958,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
12434847,스타벅스신사가로수점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 533-11,서울특별시 강남구 압구정로12길,127.022506,37.52188494,2019,0,신사역,414.1752925,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
16209256,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 621-1,서울특별시 강남구 언주로,127.0330918,37.5273874,2019,1,압구정역,599.8491225,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
22934175,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 529-10,서울특별시 강남구 논현로175길,127.0216293,37.52318421,2020,2,신사역,468.3070005,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
12434847,스타벅스신사가로수점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 533-11,서울특별시 강남구 압구정로12길,127.022506,37.52188494,2020,0,신사역,414.1752925,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20378251,스타벅스신압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 639-7,서울특별시 강남구 언주로174길,127.03642,37.52810841,2020,2,압구정로데오역,453.3382038,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20699038,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 635-13,서울특별시 강남구 압구정로42길,127.0347168,37.52683303,2020,0,압구정로데오역,647.4369493,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
11970460,스타벅스압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 609,서울특별시 강남구 압구정로30길,127.0295417,37.52632207,2020,2,압구정역,326.8034958,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20691915,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 583-3,서울특별시 강남구 논현로,127.0278969,37.52404691,2020,2,압구정역,67.52348677,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
16209256,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 621-1,서울특별시 강남구 언주로,127.0330918,37.5273874,2020,1,압구정역,599.8491225,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
16585109,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 592,서울특별시 강남구 논현로,127.0286028,37.52282728,2020,2,압구정역,83.09572824,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
8696922,커피빈코리아압구정에스점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2018,2,압구정로데오역,407.8150353,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20613511,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2018,1,압구정역,126.1211738,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20413973,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 530-4,서울특별시 강남구 압구정로12길,127.0223259,37.52355039,2018,2,신사역,536.582438,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20656771,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2018,2,압구정역,394.7236579,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2018,1,압구정로데오역,739.4652239,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20611988,커피빈코리아압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2018,1,압구정로데오역,421.007889,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25990509,커피빈코리아압구정로데오,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2019,1,압구정로데오역,421.007889,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
8696922,커피빈코리아압구정에스점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2019,2,압구정로데오역,407.8150353,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20613511,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2019,1,압구정역,126.1211738,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20413973,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 530-4,서울특별시 강남구 압구정로12길,127.0223259,37.52355039,2019,2,신사역,536.582438,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20656771,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2019,2,압구정역,394.7236579,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2019,1,압구정로데오역,739.4652239,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20611988,커피빈코리아압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2019,1,압구정로데오역,421.007889,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25933914,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 580-5,서울특별시 강남구 논현로175길,127.0279007,37.52636264,2019,3,압구정역,315.2641411,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25933914,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 580-5,서울특별시 강남구 논현로175길,127.0279007,37.52636264,2020,3,압구정역,315.2641411,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20611988,커피빈코리아압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2020,1,압구정로데오역,421.007889,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20025444,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 599,서울특별시 강남구 논현로,127.0287117,37.52402658,2020,2,압구정역,63.80068921,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25990509,커피빈코리아압구정로데오,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2020,1,압구정로데오역,421.007889,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20656771,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2020,2,압구정역,394.7236579,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2020,1,압구정로데오역,739.4652239,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20613511,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2020,1,압구정역,126.1211738,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
8696922,커피빈코리아압구정에스점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2020,2,압구정로데오역,407.8150353,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20694666,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2018,2,압구정역,301.4202939,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25733239,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2018,2,압구정역,554.9147922,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20694666,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2019,2,압구정역,301.4202939,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25733239,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2019,2,압구정역,554.9147922,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25733239,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2020,2,압구정역,554.9147922,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
17066868,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 636-4,서울특별시 강남구 언주로,127.0339059,37.52742109,2020,1,압구정역,654.885712,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
20694666,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2020,2,압구정역,301.4202939,1,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
16685140,메가엠지씨커피,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819,37.52481216,2019,3,압구정역,147.8378457,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
16685140,메가엠지씨커피,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819,37.52481216,2020,3,압구정역,147.8378457,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25275058,빽다방압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 662-1,서울특별시 강남구 선릉로161길,127.0383637,37.52740341,2018,3,압구정로데오역,342.2253719,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25259337,빽다방강남소망점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-6,서울특별시 강남구 언주로159길,127.0326234,37.52422988,2018,0,압구정역,387.7158406,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
12451970,빽다방신사역점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 535-7,서울특별시 강남구 도산대로11길,127.0225229,37.51972256,2018,0,신사역,331.7636335,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25275058,빽다방압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 662-1,서울특별시 강남구 선릉로161길,127.0383637,37.52740341,2019,3,압구정로데오역,342.2253719,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
25259337,빽다방강남소망점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-6,서울특별시 강남구 언주로159길,127.0326234,37.52422988,2019,0,압구정역,387.7158406,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
12451970,빽다방신사역점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 535-7,서울특별시 강남구 도산대로11길,127.0225229,37.51972256,2019,0,신사역,331.7636335,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
16973629,컴포즈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 665-6,서울특별시 강남구 선릉로,127.0392906,37.52482494,2020,2,압구정로데오역,541.5296782,0,,15,3,22,3,430.6322704,353.9016153,17,4,26,6,423.2797697,302.3856729,19,2,29,5,392.681883,344.683762
23201658,커피빈,11680,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.0269816,37.53179742,2018,0,압구정역,923.8794372,1,,1,0,0,0,923.8794372,0,1,0,0,0,923.8794372,0,1,0,0,0,923.8794372,0
23201658,커피빈,11680,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.0269816,37.53179742,2019,0,압구정역,923.8794372,1,,1,0,0,0,923.8794372,0,1,0,0,0,923.8794372,0,1,0,0,0,923.8794372,0
23201658,커피빈,11680,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.0269816,37.53179742,2020,0,압구정역,923.8794372,1,,1,0,0,0,923.8794372,0,1,0,0,0,923.8794372,0,1,0,0,0,923.8794372,0
23321462,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 830-69,서울특별시 강남구 역삼로,127.0330005,37.49412876,2018,2,강남역,281.4703543,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20831001,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 735-3,서울특별시 강남구 테헤란로,127.0337924,37.49937038,2018,1,동오역,155.4704207,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20385995,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-1,서울특별시 강남구 테헤란로,127.0349412,37.49974019,2018,2,동오역,71.73265461,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20286267,스타벅스선릉로점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 697-45,서울특별시 강남구 선릉로93길,127.046716,37.50495379,2018,0,선릉역,249.6646979,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20307826,스타벅스역삼럭키,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 798-30,서울특별시 강남구 도곡로,127.0393917,37.49222561,2018,2,동오역,856.7823164,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20017045,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 679,서울특별시 강남구 논현로,127.0372774,37.50188574,2018,3,동오역,323.943033,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20388439,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 708-6,서울특별시 강남구 테헤란로,127.0485159,37.5039411,2018,0,선릉역,91.61739892,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
8735684,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 677-25,서울특별시 강남구 테헤란로,127.0406526,37.50239076,2018,0,역삼역,169.6884916,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
8736085,스타벅스경복아파트점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 681,서울특별시 강남구 봉은사로,127.0403528,37.50902009,2018,2,선정릉역,412.7714478,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
8729351,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 809-10,서울특별시 강남구 강남대로,127.0255555,37.5031322,2018,9,신논현역,693.8422651,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
8732314,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 678-39,서울특별시 강남구 테헤란로,127.0392228,37.50187455,2018,2,역삼역,165.4671132,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20025735,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로,127.0388807,37.49591579,2018,3,동오역,478.4269703,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20424762,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-26,서울특별시 강남구 테헤란로2길,127.0296792,37.49648032,2018,3,강남역,466.3847156,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20025300,스타벅스역삼역점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-15,서울특별시 강남구 테헤란로,127.0351776,37.50070625,2018,1,동오역,158.1699989,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
20389010,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 701-7,서울특별시 강남구 테헤란로,127.0437621,37.50333505,2018,2,역삼역,391.9644982,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
25742491,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 755,서울특별시 강남구 역삼로,127.0484061,37.49922769,2018,2,한티역,281.5971893,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
25797473,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 679-4,서울특별시 강남구 테헤란로,127.0377338,37.50157409,2018,4,역삼역,265.2019215,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
11798770,스타벅스역삼럭키점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 798-30,서울특별시 강남구 도곡로,127.0393917,37.49222561,2018,2,동오역,856.7823164,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
12104846,스타벅스강남우성점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 832-3,서울특별시 강남구 강남대로,127.0306939,37.4923528,2018,5,강남역,2.369835751,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
12666554,스타벅스강남오거리점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 813-17,서울특별시 강남구 봉은사로2길,127.0266434,37.50209594,2018,12,신논현역,695.7155602,1,,39,5,114,6,358.6699974,471.7779982,47,6,146,13,363.3551795,444.7691459,48,1,137,2,348.7067259,738.2969968
