구,동,전용면적,년,월,거래금액(,면적금액,층,건축년도,도로명
강남구,개포동,133.68,2020,12,179500,1343,4,1994,강남구 선릉로18길 12
강남구,개포동,95.4,2020,5,175000,1834,3,1984,강남구 개포로 303
강남구,개포동,131.83,2020,6,253500,1923,2,1986,강남구 언주로 107
강남구,개포동,163.85,2020,11,300000,1831,2,1986,강남구 개포로 409
강남구,논현동,129.1841,2020,6,140000,1084,4,2005,강남구 봉은사로11길 12
강남구,논현동,42.395,2020,4,40000,944,5,1996,강남구 강남대로112길 41
강남구,논현동,84.89,2020,8,130000,1531,5,1996,강남구 언주로116길 12
강남구,논현동,47.46,2020,10,100000,2107,10,2020,강남구 언주로 615
강남구,논현동,84.9954,2020,4,116000,1365,7,2007,강남구 학동로38길 22
강남구,논현동,134.28,2020,3,118000,879,6,2004,강남구 논현로113길 5
강남구,논현동,67.671,2020,12,120000,1773,7,2005,강남구 논현로111길 39
강남구,논현동,240.03,2020,12,445000,1854,5,2012,강남구 학동로46길 32
강남구,논현동,111.08,2020,10,110000,990,2,2002,강남구 학동로30길 21
강남구,논현동,90.38,2020,2,96800,1071,2,2003,강남구 논현로124길 7
강남구,논현동,81.98,2020,8,111300,1358,6,2009,강남구 학동로43길 38
강남구,논현동,120.21,2020,1,150000,1248,12,2007,강남구 학동로 338
강남구,논현동,84.95,2020,6,119000,1401,3,2002,강남구 도산대로50길 54
강남구,논현동,98.81,2020,7,85000,860,4,2003,강남구 언주로125길 12
강남구,논현동,84.9875,2020,6,148200,1744,1,2003,강남구 언주로116길 6
강남구,논현동,180.07,2020,5,295000,1638,6,2004,강남구 언주로130길 30
강남구,논현동,84.92,2020,2,165000,1943,5,1985,강남구 언주로146길 18
강남구,논현동,84.993,2020,3,150000,1765,2,2004,강남구 학동로46길 38
강남구,논현동,83.464,2020,1,137000,1641,9,2004,강남구 언주로122길 25
강남구,논현동,84.84,2020,12,94000,1108,4,2004,강남구 논현로124길 8
강남구,논현동,105.99,2020,6,105500,995,6,2009,강남구 언주로136길 16
강남구,논현동,36.29,2020,3,39000,1075,12,2004,강남구 학동로 165
강남구,논현동,244.2,2020,6,215000,880,4,2005,강남구 학동로11길 13
강남구,논현동,78.54,2020,10,74000,942,4,2003,강남구 학동로21길 23
강남구,논현동,45.04,2020,5,33500,744,5,1996,강남구 강남대로128길 27
강남구,논현동,203.17,2020,1,240000,1181,6,2004,강남구 학동로7길 6
강남구,논현동,84.52,2020,1,144000,1704,11,1997,강남구 강남대로146길 28
강남구,논현동,59.91,2020,2,89900,1501,12,1996,강남구 도산대로50길 43
강남구,논현동,113.231,2020,2,228000,2014,14,2014,강남구 언주로 604
강남구,논현동,74.758,2020,6,96800,1295,5,2002,강남구 언주로136길 21
강남구,논현동,93.31,2020,10,89900,963,6,2004,강남구 강남대로120길 58
강남구,논현동,68.86,2020,3,58000,842,2,2003,강남구 강남대로124길 51
강남구,논현동,81.61,2020,10,102000,1250,5,2003,강남구 학동로9길 15
강남구,논현동,75.12,2020,1,80000,1065,2,2004,강남구 학동로43길 30
강남구,논현동,80.4,2020,12,92500,1150,4,2003,강남구 학동로9길 21
강남구,논현동,73.17,2020,11,88500,1210,1,2003,강남구 강남대로136길 40
강남구,논현동,85.12,2020,1,110000,1292,5,1976,강남구 도산대로 232
강남구,논현동,80.21,2020,7,90000,1122,3,2002,강남구 선릉로111길 38-16
강남구,논현동,129.6,2020,11,113000,872,4,1998,강남구 논현로140길 22
강남구,논현동,16.2,2020,1,21200,1309,3,2013,강남구 봉은사로29길 35
강남구,논현동,84.94,2020,6,130000,1530,4,2004,강남구 도산대로46길 21
강남구,논현동,83.7,2020,5,104500,1249,2,2006,강남구 봉은사로21길 19
강남구,논현동,163.2,2020,11,180000,1103,7,1997,강남구 학동로42길 60
강남구,논현동,142.88,2020,12,156000,1092,18,1997,강남구 언주로 620
강남구,논현동,139.46,2020,2,119750,859,2,2003,강남구 학동로5길 22
강남구,논현동,125.73,2020,3,60000,477,1,2001,강남구 강남대로132길 26
강남구,대치동,127.61,2020,4,295000,2312,13,1983,강남구 선릉로 120
강남구,대치동,35.236,2020,2,36000,1022,12,2003,강남구 삼성로85길 42
강남구,대치동,33.06,2020,3,33500,1013,8,2004,강남구 선릉로90길 56
강남구,대치동,84.3865,2020,6,270000,3200,19,2017,강남구 삼성로51길 25
강남구,대치동,79.07,2020,1,84000,1062,2,2004,강남구 삼성로85길 38
강남구,대치동,97.35,2020,2,232000,2383,11,2000,강남구 도곡로78길 22
강남구,대치동,114.97,2020,1,300000,2609,10,2008,강남구 선릉로 222
강남구,대치동,84.69,2020,1,208000,2456,2,1984,강남구 영동대로 230
강남구,대치동,84.99,2020,6,160000,1883,6,2005,강남구 선릉로76길 12
강남구,대치동,59.82,2020,4,135000,2257,4,1999,강남구 삼성로64길 5
강남구,대치동,84.94,2020,5,155000,1825,12,1999,강남구 삼성로64길 12
강남구,대치동,145.83,2020,1,375000,2571,8,2005,강남구 선릉로 206
강남구,대치동,110.39,2020,2,230000,2084,6,1989,강남구 도곡로93길 12
강남구,대치동,94.5,2020,1,340000,3598,11,2015,강남구 삼성로51길 37
강남구,대치동,91.91,2020,5,300000,3264,20,2015,강남구 삼성로51길 35
강남구,대치동,107.91,2020,6,199500,1849,2,2002,강남구 삼성로85길 11
강남구,대치동,121.0894,2020,6,262000,2164,6,2008,강남구 도곡로 404
강남구,대치동,178.17,2020,4,420000,2357,2,2011,강남구 도곡로 603
강남구,대치동,84.35,2020,3,259600,3078,3,1983,강남구 삼성로 151
강남구,대치동,25.42,2020,1,24500,964,14,2004,강남구 테헤란로64길 9
강남구,대치동,84.85,2020,3,138000,1626,4,2002,강남구 영동대로65길 57
강남구,대치동,84.49,2020,11,190000,2249,3,1983,강남구 영동대로 220
강남구,대치동,83.56,2020,2,205000,2453,13,1983,강남구 영동대로 210
강남구,대치동,84.43,2020,1,220000,2606,13,1979,강남구 삼성로 212
강남구,대치동,163.8,2020,2,160000,977,7,1991,강남구 남부순환로391길 7
강남구,대치동,78.73,2020,10,89900,1142,2,2005,강남구 도곡로69길 16
강남구,대치동,29.02,2020,1,34000,1172,13,2004,강남구 테헤란로 428
강남구,대치동,139.54,2020,1,247000,1770,3,2004,강남구 삼성로 417
강남구,대치동,84.69,2020,12,147700,1744,4,2003,강남구 역삼로 436
강남구,대치동,114.55,2020,6,180000,1571,4,2004,강남구 영동대로72길 10
강남구,대치동,111.54,2020,11,210000,1883,9,2004,강남구 영동대로 330-7
강남구,대치동,138.91,2020,6,160000,1152,2,2005,강남구 삼성로64길 36
강남구,대치동,128.01,2020,2,303000,2367,13,1983,강남구 삼성로 150
강남구,대치동,84.27,2020,1,165000,1958,4,1990,강남구 영동대로57길 28
강남구,대치동,33.31,2020,7,55000,1651,5,2016,강남구 삼성로85길 33
강남구,도곡동,33.8,2020,3,37500,1109,17,2006,강남구 강남대로 240
강남구,도곡동,59.76,2020,2,132000,2209,5,2005,강남구 논현로 209
강남구,도곡동,84.93,2020,6,149000,1754,3,1992,강남구 논현로41길 10
강남구,도곡동,177.255,2020,1,230000,1298,20,1999,강남구 언주로30길 13
강남구,도곡동,83.72,2020,6,91500,1093,7,2003,강남구 도곡로6길 18
강남구,도곡동,25.89,2020,2,26600,1027,15,2004,강남구 강남대로 256
강남구,도곡동,130.259,2020,1,225000,1727,10,2007,강남구 도곡로28길 8
강남구,도곡동,59.9772,2020,1,164800,2748,19,2006,강남구 선릉로 221
강남구,도곡동,53.81,2020,5,46500,864,3,2006,강남구 남부순환로370길 20
강남구,도곡동,112.75,2020,2,129000,1144,12,2007,강남구 남부순환로 2615
강남구,도곡동,112.13,2020,2,194500,1735,5,1978,강남구 남부순환로363길 30
강남구,도곡동,107.11,2020,2,168000,1568,5,2010,강남구 남부순환로373길 3
강남구,도곡동,125.49,2020,5,183000,1458,4,2010,강남구 남부순환로373길 9
강남구,도곡동,168.33,2020,12,170000,1010,5,2005,강남구 강남대로54길 6
강남구,도곡동,147.21,2020,6,140000,951,3,2006,강남구 강남대로 272
강남구,도곡동,164.9,2020,6,189000,1146,3,1999,강남구 남부순환로377길 22
강남구,도곡동,71.85,2020,2,220000,3062,20,2016,강남구 도곡로 320
강남구,도곡동,79.89,2020,6,159500,1996,5,1986,강남구 남부순환로 2740
강남구,도곡동,124.66,2020,4,215000,1725,12,1995,강남구 논현로 213
강남구,도곡동,273.68,2020,1,545000,1991,19,2009,강남구 남부순환로378길 11
강남구,도곡동,244.86,2020,4,505000,2062,19,2009,강남구 남부순환로378길 9
강남구,도곡동,84.91,2020,10,174000,2049,6,2003,강남구 도곡로14길 12
강남구,도곡동,178.58,2020,6,167500,938,3,2003,강남구 남부순환로373길 4
강남구,도곡동,84.95,2020,5,145000,1707,15,1999,강남구 언주로 203
강남구,도곡동,244.55,2020,12,190000,777,1,2000,강남구 남부순환로375길 6
강남구,도곡동,73.41,2020,1,148000,2016,2,1994,강남구 남부순환로379길 14
강남구,도곡동,84.89,2020,1,192000,2262,7,2001,강남구 남부순환로 2803
강남구,도곡동,153.71,2020,3,191000,1243,6,1983,강남구 논현로 218
강남구,도곡동,210.5,2020,10,565400,2686,4,2018,강남구 남부순환로373길 23
강남구,도곡동,164.87,2020,1,200000,1213,7,2004,강남구 언주로30길 21
강남구,도곡동,84.83,2020,5,148000,1745,14,1986,강남구 남부순환로363길 49
강남구,도곡동,84.6,2020,5,190000,2246,5,1985,강남구 언주로 117
강남구,도곡동,120.21,2020,3,135000,1123,9,1996,강남구 언주로30길 27
강남구,도곡동,70.89,2020,1,130000,1834,4,1986,강남구 언주로29길 34
강남구,도곡동,132.94,2020,1,170000,1279,5,1998,강남구 언주로 118
강남구,도곡동,158.28,2020,10,170000,1074,17,1998,강남구 언주로 122
강남구,도곡동,84.96,2020,7,134500,1583,7,2003,강남구 남부순환로381길 25
강남구,도곡동,103.23,2020,2,95000,920,3,2003,강남구 남부순환로351길 23
강남구,도곡동,189.39,2020,8,190000,1003,3,2005,강남구 남부순환로373길 15
강남구,도곡동,84.98,2020,12,133500,1571,3,2008,강남구 강남대로48길 24
강남구,도곡동,46,2020,5,41900,911,4,1997,강남구 남부순환로365길 5
강남구,도곡동,164.97,2020,2,265000,1606,19,2002,강남구 언주로30길 56
강남구,도곡동,164.99,2020,1,310000,1879,35,2003,강남구 언주로30길 57
강남구,도곡동,141.381,2020,1,270000,1910,35,2004,강남구 언주로30길 26
강남구,도곡동,88.77,2020,5,89500,1008,5,2005,강남구 도곡로14길 14-1
강남구,도곡동,200.9,2020,2,240000,1195,9,2002,강남구 남부순환로381길 15
강남구,도곡동,182.6,2020,6,197500,1082,5,2004,강남구 도곡로4길 31
강남구,도곡동,84.9569,2020,2,172500,2030,2,2016,강남구 남부순환로365길 33
강남구,도곡동,52.73,2020,5,155000,2940,7,1985,강남구 언주로 123
강남구,도곡동,84.74,2020,3,160000,1888,1,1988,강남구 논현로 205
강남구,도곡동,84.93,2020,6,145000,1707,1,2006,강남구 논현로51길 25
강남구,도곡동,33.1,2020,2,37000,1118,20,1999,강남구 언주로30길 10
강남구,도곡동,113.18,2020,1,95000,839,4,2004,강남구 도곡로6길 14
강남구,도곡동,84.96,2020,7,164000,1930,4,1994,강남구 도곡로18길 34
강남구,도곡동,84.96,2020,9,169000,1989,5,1994,강남구 도곡로18길 35
강남구,도곡동,244.59,2020,1,195000,797,2,1996,강남구 남부순환로379길 26
강남구,삼성동,36.16,2020,2,40500,1120,4,2003,강남구 선릉로100길 42
강남구,삼성동,36.35,2020,2,37500,1032,15,2004,강남구 테헤란로63길 12
강남구,삼성동,52.79,2020,5,59000,1118,2,2003,강남구 봉은사로61길 34
강남구,삼성동,81.943,2020,7,176000,2148,7,2000,강남구 봉은사로113길 25
강남구,삼성동,108.68,2020,8,172500,1587,7,2019,강남구 학동로68길 16
강남구,삼성동,45.23,2020,8,69000,1526,6,2002,강남구 선릉로112길 74
강남구,삼성동,152.73,2020,7,203000,1329,2,2004,강남구 영동대로114길 71-3
강남구,삼성동,145.73,2020,6,169000,1160,4,2004,강남구 봉은사로57길 37
강남구,삼성동,142.31,2020,10,180000,1265,1,2005,강남구 봉은사로57길 33
강남구,삼성동,68.59,2020,12,51000,744,5,2004,강남구 영동대로112길 24
강남구,삼성동,84.9,2020,7,195000,2297,2,2006,강남구 영동대로114길 56
강남구,삼성동,134.81,2020,4,275000,2040,4,2007,강남구 선릉로130길 20
강남구,삼성동,121.931,2020,6,275000,2255,21,2007,강남구 선릉로126길 22
강남구,삼성동,83,2020,12,160000,1928,15,2003,강남구 영동대로 602
강남구,삼성동,83.69,2020,1,148000,1768,16,2004,강남구 봉은사로 516
강남구,삼성동,114.08,2020,6,149900,1314,5,2006,강남구 학동로82길 27
강남구,삼성동,170.8,2020,1,295000,1727,12,2005,강남구 선릉로112길 53
강남구,삼성동,182.21,2020,6,470000,2579,11,2013,강남구 봉은사로 645
강남구,삼성동,84.87,2020,2,180000,2121,14,2000,강남구 학동로 432
강남구,삼성동,84.95,2020,2,261000,3072,12,2018,강남구 삼성로 629
강남구,삼성동,84.32,2020,3,98000,1162,14,2005,강남구 봉은사로 448
강남구,삼성동,99.47,2020,11,155000,1558,3,2002,강남구 학동로 410
강남구,삼성동,84.88,2020,3,165000,1944,7,2005,강남구 봉은사로109길 14-8
강남구,삼성동,152.98,2020,5,257000,1680,3,2004,강남구 학동로68길 30
강남구,삼성동,58.57,2020,2,130000,2220,1,1998,강남구 학동로64길 7
강남구,삼성동,217.86,2020,5,340000,1561,6,2010,강남구 영동대로128길 45
강남구,삼성동,183.99,2020,5,280000,1522,4,2010,강남구 영동대로128길 51
강남구,삼성동,84.236,2020,2,235000,2790,10,2008,강남구 학동로68길 29
강남구,삼성동,84.98,2020,8,150500,1771,5,2003,강남구 학동로82길 6
강남구,삼성동,153.53,2020,2,173000,1127,7,2004,강남구 테헤란로79길 42
강남구,삼성동,58.776,2020,6,74000,1259,9,1997,강남구 학동로 408
강남구,삼성동,92.11,2020,10,120000,1303,1,2005,강남구 테헤란로77길 31
강남구,삼성동,107.38,2020,12,157000,1462,4,2001,강남구 삼성로99길 14
강남구,삼성동,114.26,2020,1,145000,1269,8,2006,강남구 삼성로112길 8
강남구,삼성동,174.1,2020,1,161000,925,6,2005,강남구 테헤란로79길 31
강남구,삼성동,93.78,2020,2,146000,1557,2,1998,강남구 봉은사로105길 12-7
강남구,삼성동,59.67,2020,1,145000,2430,4,1998,강남구 선릉로130길 19
강남구,삼성동,59.82,2020,7,139500,2332,11,1996,강남구 학동로 412
강남구,삼성동,157.63,2020,6,203000,1288,10,1992,강남구 봉은사로109길 66-1
강남구,삼성동,157.63,2020,5,212000,1345,7,1992,강남구 봉은사로109길 66-7
강남구,삼성동,152.25,2020,5,194000,1274,19,2003,강남구 봉은사로 474
강남구,삼성동,206.1,2020,3,292000,1417,3,2008,강남구 학동로82길 29
강남구,삼성동,195.388,2020,2,570000,2917,23,2004,강남구 영동대로 640
강남구,삼성동,241.83,2020,8,480000,1985,8,2008,강남구 영동대로114길 72
강남구,삼성동,115.88,2020,6,165000,1424,4,2006,강남구 봉은사로72길 33
강남구,삼성동,111.15,2020,11,150000,1350,5,2005,강남구 봉은사로81길 8
강남구,삼성동,59.64,2020,4,74000,1241,8,2004,강남구 테헤란로77길 8
강남구,삼성동,82.02,2020,12,140000,1707,2,1994,강남구 영동대로114길 23
강남구,삼성동,106.89,2020,6,139500,1305,3,2004,강남구 봉은사로68길 65
강남구,삼성동,207.82,2020,9,310000,1492,13,1984,강남구 학동로88길 5
강남구,삼성동,84.97,2020,6,135000,1589,9,2007,강남구 삼성로 517
강남구,삼성동,160.53,2020,2,230000,1433,17,2003,강남구 봉은사로 510
강남구,삼성동,84.9,2020,6,162500,1914,9,1996,강남구 학동로 420
강남구,삼성동,53.75,2020,2,69000,1284,7,1997,강남구 테헤란로77길 22
강남구,삼성동,59.7,2020,3,149900,2511,11,1998,강남구 영동대로112길 15
강남구,삼성동,70.05,2020,2,150000,2141,7,2001,강남구 봉은사로73길 23
강남구,삼성동,59.83,2020,6,145000,2424,4,1999,강남구 학동로64길 14
강남구,삼성동,149.99,2020,7,181500,1210,20,1998,강남구 테헤란로 423
강남구,삼성동,84.679,2020,1,224500,2651,5,2008,강남구 삼성로111길 8
강남구,삼성동,29.4,2020,4,35000,1190,8,1997,강남구 선릉로 604
강남구,삼성동,96.32,2020,2,235000,2440,5,1981,강남구 영동대로128길 15
강남구,세곡동,114.69,2020,1,125000,1090,4,2011,강남구 헌릉로590길 63
강남구,세곡동,59.97,2020,6,97500,1626,9,2011,강남구 헌릉로590길 100
강남구,세곡동,84.97,2020,5,116700,1373,9,2011,강남구 헌릉로590길 10
강남구,세곡동,74.74,2020,1,106500,1425,4,2013,강남구 헌릉로571길 20
강남구,세곡동,84.96,2020,6,105000,1236,4,2011,강남구 헌릉로590길 11
강남구,세곡동,74.74,2020,1,124000,1659,14,2012,강남구 자곡로 21
강남구,수서동,146.7139,2020,4,275000,1874,1,2016,강남구 광평로34길 35
강남구,수서동,84.92,2020,2,151000,1778,2,2014,강남구 광평로34길 55
강남구,수서동,39.6,2020,1,87000,2197,13,1993,강남구 광평로19길 10
강남구,수서동,60.01,2020,6,115000,1916,11,1993,강남구 광평로39길 3
강남구,수서동,84.97,2020,2,154000,1812,7,1997,강남구 광평로31길 27
강남구,수서동,60,2020,1,120000,2000,15,1992,강남구 광평로51길 27
강남구,수서동,129.45,2020,2,162500,1255,10,1993,강남구 광평로51길 22
강남구,수서동,39.53,2020,1,102000,2580,9,1992,강남구 광평로47길 17
강남구,신사동,73.22,2020,1,39000,533,1,2007,강남구 강남대로162길 41-8
강남구,신사동,103.44,2020,3,85000,822,4,1974,강남구 압구정로2길 46
강남구,신사동,45.35,2020,4,45500,1003,2,2004,강남구 압구정로42길 36
강남구,신사동,61.08,2020,7,65000,1064,6,2004,강남구 압구정로18길 14-14
강남구,신사동,78.51,2020,3,71500,911,3,2002,강남구 논현로151길 45
강남구,신사동,84.89,2020,1,137000,1614,3,2008,강남구 압구정로2길 20
강남구,신사동,90.94,2020,2,120000,1320,16,1998,강남구 압구정로50길 28
강남구,신사동,55.273,2020,2,60000,1086,4,2002,강남구 강남대로162길 27-26
강남구,신사동,90.35,2020,1,88000,974,4,2006,강남구 압구정로2길 15
강남구,신사동,117.82,2020,8,145000,1231,5,2004,강남구 도산대로23길 18
강남구,신사동,131.99,2020,1,85000,644,1,2004,강남구 도산대로25길 15-17
강남구,신사동,84.9,2020,6,140000,1649,1,1996,강남구 언주로167길 15
강남구,신사동,242.16,2020,11,360000,1487,6,2002,강남구 언주로164길 20
강남구,신사동,84.36,2020,2,98000,1162,5,2007,강남구 논현로154길 12
강남구,신사동,113.31,2020,3,165000,1456,5,2001,강남구 압구정로48길 15
강남구,신사동,107.75,2020,12,213000,1977,12,2004,강남구 언주로167길 9
강남구,신사동,213.05,2020,10,445000,2089,14,2004,강남구 압구정로42길 78
강남구,신사동,84.83,2020,5,80000,943,5,2004,강남구 압구정로14길 16
강남구,신사동,175.64,2020,11,149000,848,3,2005,강남구 언주로157길 23
강남구,신사동,97.67,2020,7,90000,921,6,2003,강남구 압구정로18길 14-8
강남구,신사동,80.83,2020,3,79000,977,5,2004,강남구 논현로158길 17
강남구,신사동,65.01,2020,7,75000,1154,3,2005,강남구 논현로159길 56
강남구,신사동,138.7,2020,1,164000,1182,3,2004,강남구 압구정로22길 29
강남구,압구정동,105.65,2020,4,212000,2007,12,1982,강남구 압구정로11길 17
강남구,압구정동,74.4,2020,1,210000,2823,13,1987,강남구 압구정로 113
강남구,압구정동,170.81,2020,5,427000,2500,12,1983,강남구 압구정로 151
강남구,압구정동,78.05,2020,1,213000,2729,6,1977,강남구 압구정로 321
강남구,압구정동,175.92,2020,5,314000,1785,2,1978,강남구 압구정로 347
강남구,압구정동,101.09,2020,5,200000,1978,2,1978,강남구 압구정로 313
강남구,압구정동,115.24,2020,2,260000,2256,5,1979,강남구 압구정로 401
강남구,압구정동,137.55,2020,7,339000,2465,3,1981,강남구 압구정로61길 37
강남구,압구정동,210.1,2020,3,480000,2285,12,1984,강남구 압구정로 403
강남구,압구정동,108.15,2020,5,237000,2191,8,1982,강남구 압구정로29길 69
강남구,압구정동,108.47,2020,2,264000,2434,7,1983,강남구 압구정로29길 23
강남구,압구정동,84.98,2020,5,256000,3012,7,1987,강남구 압구정로29길 57
강남구,압구정동,131.49,2020,1,299000,2274,11,1976,강남구 압구정로29길 71
강남구,압구정동,82.5,2020,2,210000,2545,1,1976,강남구 압구정로39길 58
강남구,압구정동,117.9,2020,6,360000,3053,4,1977,강남구 압구정로33길 70
강남구,압구정동,82.23,2020,4,245000,2979,5,1977,강남구 압구정로29길 68
강남구,압구정동,157.36,2020,3,305000,1938,1,1978,강남구 압구정로 201
강남구,압구정동,107.64,2020,2,236000,2192,12,1980,강남구 압구정로 309
강남구,압구정동,181.81,2020,2,350000,1925,5,1996,강남구 압구정로29길 49
강남구,역삼동,105.16,2020,6,90000,856,1,2003,강남구 테헤란로13길 45
강남구,역삼동,62.19,2020,10,76000,1222,6,2005,강남구 테헤란로10길 25
강남구,역삼동,59.606,2020,2,167000,2802,10,2005,강남구 선릉로69길 20
강남구,역삼동,62.26,2020,1,85000,1365,10,2012,강남구 논현로63길 16
강남구,역삼동,16.78,2020,2,21500,1281,8,2004,강남구 테헤란로10길 10
강남구,역삼동,18.61,2020,5,40120,2156,12,2019,강남구 도곡로 113
강남구,역삼동,84.9876,2020,4,223000,2624,13,2006,강남구 역삼로 314
강남구,역삼동,84.98,2020,6,250000,2942,5,2012,강남구 역삼로 315-1
강남구,역삼동,144.98,2020,4,250000,1724,16,2006,강남구 역삼로 306
강남구,역삼동,53.65,2020,5,47000,876,3,2002,강남구 언주로63길 30
강남구,역삼동,76.52,2020,1,74950,979,5,2002,강남구 도곡로33길 16
강남구,역삼동,84.688,2020,2,149000,1759,4,2002,강남구 언주로85길 13
강남구,역삼동,38.28,2020,5,44709,1168,9,1998,강남구 도곡로1길 22
강남구,역삼동,146.11,2020,7,85000,582,6,2002,강남구 논현로72길 32
강남구,역삼동,79.48,2020,7,70000,881,3,2003,강남구 언주로63길 32
강남구,역삼동,132.88,2020,8,189000,1422,4,2003,강남구 도곡로7길 22
강남구,역삼동,231.23,2020,10,190000,822,5,1996,강남구 테헤란로28길 47
강남구,역삼동,81.85,2020,2,72000,880,1,2003,강남구 도곡로19길 13
강남구,역삼동,59.99,2020,7,145000,2417,11,1997,강남구 언주로 316
강남구,역삼동,17.684,2020,3,21000,1188,3,2012,강남구 역삼로25길 27
강남구,역삼동,30.03,2020,1,32000,1066,6,2002,강남구 언주로 427
강남구,역삼동,34.41,2020,2,31900,927,4,2004,강남구 강남대로84길 33
강남구,역삼동,59.82,2020,1,148800,2487,21,1998,강남구 선릉로 423
강남구,역삼동,59.97,2020,4,170000,2835,7,2009,강남구 도곡로43길 20
강남구,역삼동,120.37,2020,2,240000,1994,24,2010,강남구 도곡로43길 21
강남구,도곡동,84.87,2020,5,201000,2368,21,2010,강남구 도곡로 306
강남구,역삼동,157.37,2020,6,285000,1811,16,2007,강남구 역삼로 309
강남구,역삼동,103.49,2020,6,85000,821,4,2002,강남구 테헤란로21길 18
강남구,역삼동,176.03,2020,2,175000,994,4,2007,강남구 도곡로13길 19
강남구,역삼동,93.22,2020,8,86000,923,4,2003,강남구 논현로64길 28
강남구,역삼동,84.78,2020,4,89000,1050,1,2002,강남구 언주로75길 22
강남구,역삼동,122.46,2020,10,128194,1047,2,2004,강남구 역삼로 237
강남구,역삼동,127.44,2020,11,149000,1169,6,2003,강남구 논현로97길 74
강남구,역삼동,59.96,2020,11,94000,1568,3,2004,강남구 역삼로 171
강남구,역삼동,153.65,2020,12,229000,1490,14,2004,강남구 언주로 320
강남구,역삼동,115.4,2020,1,125000,1083,3,2004,강남구 선릉로107길 24
강남구,역삼동,59.77,2020,2,99000,1656,6,2003,강남구 역삼로 240
강남구,역삼동,122.45,2020,1,55000,449,1,1998,강남구 도곡로23길 31
강남구,역삼동,84.97,2020,4,113000,1330,14,2007,강남구 테헤란로4길 46
강남구,역삼동,99.24,2020,10,97000,977,4,2007,강남구 역삼로34길 25
강남구,역삼동,71.91,2020,2,90000,1252,6,2005,강남구 역삼로 109
강남구,역삼동,130.156,2020,1,270000,2074,16,2006,강남구 역삼로 307
강남구,역삼동,84.587,2020,2,190000,2246,8,2008,강남구 도곡로57길 12
강남구,역삼동,66.02,2020,5,45000,682,5,2004,강남구 논현로102길 4
강남구,역삼동,106.69,2020,5,85700,803,4,2004,강남구 언주로103길 12
강남구,역삼동,57.98,2020,1,65000,1121,12,2004,강남구 테헤란로4길 32
강남구,역삼동,81.76,2020,3,125000,1529,7,2005,강남구 도곡로21길 15
강남구,역삼동,60.66,2020,7,35000,577,3,2002,강남구 논현로101길 6
강남구,역삼동,28.44,2020,8,30000,1055,5,2002,강남구 봉은사로 312
강남구,역삼동,84.34,2020,4,87500,1037,13,2006,강남구 강남대로 324
강남구,역삼동,59.4,2020,1,157500,2652,20,2005,강남구 선릉로69길 19
강남구,역삼동,152.58,2020,8,120000,786,2,2003,강남구 도곡로11길 13
강남구,역삼동,107.3,2020,5,88500,825,3,2005,강남구 언주로103길 16
강남구,역삼동,84.68,2020,2,89500,1057,7,2005,강남구 언주로103길 14
강남구,역삼동,67.08,2020,1,58000,865,3,2001,강남구 봉은사로34길 53
강남구,역삼동,108.23,2020,10,120000,1109,6,2005,강남구 테헤란로13길 35-6
강남구,역삼동,47.02,2020,5,66500,1414,6,2004,강남구 테헤란로48길 10
