상가업소번호,지점명,시군구명,도로명주소,경도,위도
11805472,서교동사거리점,마포구,서울특별시 마포구 양화로 105,126.9185611,37.55340737
23513141,올림픽공원남문점,송파구,서울특별시 송파구 위례성대로 102,127.122997,37.51332992
25744200,코엑스사거리점,강남구,서울특별시 강남구 영동대로 616,127.0601934,37.51524372
25729943,삼성서울병원점,강남구,서울특별시 강남구 일원로 81,127.0895788,37.49033434
12663177,목동역점,양천구,서울특별시 양천구 목동로 203,126.8637936,37.52669989
25717950,KBS동문점,영등포구,서울특별시 영등포구 국회대로62길 25,126.9176966,37.52631416
11798770,역삼럭키점,강남구,서울특별시 강남구 도곡로 183,127.0393917,37.49222561
25885467,제일은행본점,종로구,서울특별시 종로구 종로 47,126.9824231,37.57111286
23454449,양재역점,서초구,서울특별시 서초구 강남대로 202,127.0368501,37.48232032
20378251,신압구정점,강남구,서울특별시 강남구 언주로174길 29,127.03642,37.52810841
16602466,방배로점,서초구,서울특별시 서초구 방배로 52,126.9994187,37.47934212
16598133,강동암사DT점,강동구,서울특별시 강동구 고덕로 43,127.1300002,37.55510063
23690558,명동중앙로,중구,서울특별시 중구 명동길 60,126.9857377,37.56376186
25742491,역삼이마트점,강남구,서울특별시 강남구 역삼로 310,127.0484061,37.49922769
16600722,서울역서부점,용산구,서울특별시 용산구 만리재로 202,126.9684505,37.55493504
25727479,경복궁역점,종로구,서울특별시 종로구 자하문로4길 6,126.9726157,37.57717301
16594718,묵동점,중랑구,서울특별시 중랑구 동일로 952,127.0768659,37.61532851
16606565,서울숲역점,성동구,서울특별시 성동구 왕십리로 50,127.0448881,37.54188218
23327197,서울역동자동점,용산구,서울특별시 용산구 한강대로 372,126.9729093,37.55166709
16593971,어린이대공원역점,광진구,서울특별시 광진구 능동로 243,127.0763355,37.55193579
25750759,경기빌딩점,중구,서울특별시 중구 남대문로10길 6,126.9832279,37.56686688
16604663,강북삼성병원점,종로구,서울특별시 종로구 새문안로 29,126.9677944,37.56885941
20545007,가락시장역점,송파구,서울특별시 송파구 중대로 121,127.1215333,37.49440578
25815591,홍대역점,마포구,서울특별시 마포구 양화로 165,126.9235995,37.55720174
20586146,외대점,동대문구,서울특별시 동대문구 휘경로 12-1,127.061379,37.59572582
25755425,광나루역점,광진구,서울특별시 광진구 아차산로 563,127.102912,37.54413034
20585861,을지로입구역점,중구,서울특별시 중구 을지로 50,126.9833126,37.56563319
16608327,가재울뉴타운점,서대문구,서울특별시 서대문구 가재울미래로 2,126.9178279,37.57436779
16607287,공릉DT점,노원구,서울특별시 노원구 동일로 1015,127.0742049,37.62074093
16602856,숭례문북창점,중구,서울특별시 중구 세종대로12길 12,126.9769042,37.56161324
25380284,광화문역점,종로구,서울특별시 종로구 종로3길 17,126.9788929,37.57098327
16607316,발산역사거리점,강서구,서울특별시 강서구 공항대로 248,126.8348811,37.55839588
25331864,연세백양로점,서대문구,서울특별시 서대문구 연세로 50,126.9429168,37.56380069
16729587,동국대점,중구,서울특별시 중구 서애로1길 11,126.9985836,37.56133058
16607096,월계역점,노원구,서울특별시 노원구 초안산로2라길 26,127.0566071,37.63014355
16728063,미아이마트점,성북구,서울특별시 성북구 도봉로 17,127.029849,37.6108426
16731214,목동트라팰리스점,양천구,서울특별시 양천구 오목로 299,126.8703422,37.52607793
25869602,명동역점,중구,서울특별시 중구 퇴계로 101,126.9830833,37.56085569
16598031,상계초교사거리점,노원구,서울특별시 노원구 노원로 449,127.0664264,37.65665805
16730931,국립중앙의료원점,중구,서울특별시 중구 을지로 251,127.0062337,37.56654919
20469319,W-MALL점,금천구,서울특별시 금천구 디지털로 188,126.8876625,37.47731564
25683194,뉴코아반포점,서초구,서울특별시 서초구 잠원로 51,127.0074239,37.50923454
11605582,이마트본사점,성동구,서울특별시 성동구 뚝섬로 377,127.0528896,37.54000937
16729311,목동파리공원점,양천구,서울특별시 양천구 목동동로 377,126.8788358,37.53533145
16729269,서강대프라자점,마포구,서울특별시 마포구 백범로 35,126.9430454,37.55149363
25819316,가산그레이트점,금천구,서울특별시 금천구 디지털로9길 32,126.8872665,37.4796276
20410420,종로평창,종로구,서울특별시 종로구 평창문화로 51,126.9667633,37.60579292
16726801,길음역점,성북구,서울특별시 성북구 정릉로 376,127.0252978,37.60201096
16730050,경희궁로점,종로구,서울특별시 종로구 새문안로3길 15,126.9722834,37.57170081
25896387,월드컵경기장점,마포구,서울특별시 마포구 월드컵로 240,126.8972574,37.56827565
16726930,당산대로점,영등포구,서울특별시 영등포구 양평로 22,126.9039187,37.53314313
16726815,을지로4가역점,중구,서울특별시 중구 을지로 170,126.9973081,37.56613132
