상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,합
17058228,빽다방,봉천역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162060500,은천동,1162010100,봉천동,1.16E+18,1,대지,926,36,서울특별시 관악구 봉천동 926-36,1.16E+11,서울특별시 관악구 남부순환로,1729,,1.16E+24,,서울특별시 관악구 남부순환로 1729,151843,8757,,,,126.9422193,37.48257422,7
11970428,빽다방,신대방삼거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159055000,상도3동,1159010200,상도동,1.16E+18,1,대지,322,17,서울특별시 동작구 상도동 322-17,1.16E+11,서울특별시 동작구 국사봉1길,28,,1.16E+24,,서울특별시 동작구 국사봉1길 28,156030,7042,,1,,126.9300694,37.49887292,5
17077814,빽다방,노원문화의거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135064000,상계2동,1135010500,상계동,1.14E+18,1,대지,617,,서울특별시 노원구 상계동 617,1.14E+11,서울특별시 노원구 노해로79길,6,19,1.14E+24,화랑상가,서울특별시 노원구 노해로79길 6-19,139821,1695,,,,127.0624067,37.65547284,6
17045773,빽다방,신논현역지점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11650,서초구,1165056000,반포1동,1165010700,반포동,1.17E+18,1,대지,747,13,서울특별시 서초구 반포동 747-13,1.17E+11,서울특별시 서초구 사평대로,367,,1.17E+24,,서울특별시 서초구 사평대로 367,137810,6541,,,101,127.023085,37.50437327,6
17009285,빽다방,신사사거리지점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1.17E+18,1,대지,20,9,서울특별시 서초구 잠원동 20-9,1.17E+11,서울특별시 서초구 강남대로,605,,1.17E+24,세양21세기휴먼TOWER,서울특별시 서초구 강남대로 605,137903,6526,,,,127.0191474,37.51573896,6
17106995,빽다방,양재시민의숲역,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165065200,양재2동,1165010200,양재동,1.17E+18,1,대지,316,9,서울특별시 서초구 양재동 316-9,1.17E+11,서울특별시 서초구 마방로2길,94,,1.17E+24,OSL빌딩,서울특별시 서초구 마방로2길 94,137896,6779,,1,,127.039796,37.46946816,6
16689989,빽다방,월곡래미안점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129071500,월곡1동,1129013600,하월곡동,1.13E+18,1,대지,77,221,서울특별시 성북구 하월곡동 77-221,1.13E+11,서울특별시 성북구 오패산로,98,,1.13E+24,로만플라자,서울특별시 성북구 오패산로 98,136871,2741,,1,B102,127.0356367,37.61084499,7
25371827,빽다방,영등포신세계점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156053500,영등포동,1156010500,영등포동4가,1.16E+18,1,대지,432,14,서울특별시 영등포구 영등포동4가 432-14,1.16E+11,서울특별시 영등포구 영중로,5,,1.16E+24,,서울특별시 영등포구 영중로 5,150034,7305,,1,,126.9061598,37.516819,6
16669344,빽다방,가산두산위브점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1.15E+18,1,대지,769,,서울특별시 금천구 가산동 769,1.15E+11,서울특별시 금천구 가산로,99,,1.15E+24,두산위브아파트,서울특별시 금천구 가산로 99,153754,8520,,1,101,126.8912751,37.4761512,1
11981868,빽다방,당산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156056000,당산2동,1156011600,당산동6가,1.16E+18,1,대지,220,,서울특별시 영등포구 당산동6가 220,1.16E+11,서울특별시 영등포구 양평로,28,1,1.16E+24,,서울특별시 영등포구 양평로 28-1,150809,7223,,1,,126.9032122,37.53348798,6
11992360,빽다방,영등포구청점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156055000,당산1동,1156011300,당산동3가,1.16E+18,1,대지,378,,서울특별시 영등포구 당산동3가 378,1.16E+11,서울특별시 영등포구 당산로,113,,1.16E+24,,서울특별시 영등포구 당산로 113,150803,7260,,1,,126.8961092,37.52487091,6
17121297,빽다방,구의역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121583000,자양2동,1121510500,자양동,1.12E+18,1,대지,216,9,서울특별시 광진구 자양동 216-9,1.12E+11,서울특별시 광진구 아차산로,380,,1.12E+24,세화빌딩,서울특별시 광진구 아차산로 380,143851,5051,,,,127.0849883,37.53661319,6
12079461,빽다방,천왕역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153078000,오류2동,1153010800,오류동,1.15E+18,1,대지,306,4,서울특별시 구로구 오류동 306-4,1.15E+11,서울특별시 구로구 오리로,1149,,1.15E+24,랑데르,서울특별시 구로구 오리로 1149,152100,8363,,,,126.8382361,37.48658925,7
17128615,빽다방,오류동역남부점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153078000,오류2동,1153010800,오류동,1.15E+18,1,대지,148,2,서울특별시 구로구 오류동 148-2,1.15E+11,서울특별시 구로구 오류로8길,64,,1.15E+24,,서울특별시 구로구 오류로8길 64,152896,8344,,1,,126.8438459,37.49237492,7
17119544,빽다방,신림난곡점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162077500,난곡동,1162010200,신림동,1.16E+18,1,대지,635,22,서울특별시 관악구 신림동 635-22,1.16E+11,서울특별시 관악구 난곡로,178,,1.16E+24,,서울특별시 관악구 난곡로 178,151880,8855,,,,126.9200324,37.47098422,7
16684674,빽다방,답십리사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123060000,답십리1동,1123010500,답십리동,1.12E+18,1,대지,243,2,서울특별시 동대문구 답십리동 243-2,1.12E+11,서울특별시 동대문구 전농로,97,1,1.12E+24,,서울특별시 동대문구 전농로 97-1,130802,2540,,1,,127.0572634,37.5736715,4
17135582,빽다방,굽은다리역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174053000,명일1동,1174010100,명일동,1.17E+18,1,대지,346,1,서울특별시 강동구 명일동 346-1,1.17E+11,서울특별시 강동구 양재대로,1576,,1.17E+24,삼익빌딩,서울특별시 강동구 양재대로 1576,134830,5296,,,,127.1434352,37.54615227,8
12002176,빽다방구로디지털역점,구로디지털역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153054000,구로3동,1153010200,구로동,1.15E+18,1,대지,1124,72,서울특별시 구로구 구로동 1124-72,1.15E+11,서울특별시 구로구 디지털로32길,79,,1.15E+24,조영빌딩,서울특별시 구로구 디지털로32길 79,152050,8391,,1,,126.8997365,37.48354681,7
12079327,빽다방,까치산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300,화곡동,1.15E+18,1,대지,341,96,서울특별시 강서구 화곡동 341-96,1.15E+11,서울특별시 강서구 강서로,48,,1.15E+24,국민은행,서울특별시 강서구 강서로 48,157010,7757,,1,,126.8467163,37.53219287,8
25224739,빽다방,불광역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138052000,불광1동,1138010300,불광동,1.14E+18,1,대지,274,11,서울특별시 은평구 불광동 274-11,1.14E+11,서울특별시 은평구 통일로,738,,1.14E+24,,서울특별시 은평구 통일로 738,122040,3358,,1,,126.9293879,37.61140658,7
17107775,빽다방,응암대림시장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138060000,응암3동,1138010700,응암동,1.14E+18,1,대지,595,1,서울특별시 은평구 응암동 595-1,1.14E+11,서울특별시 은평구 응암로,169,,1.14E+24,,서울특별시 은평구 응암로 169,122924,3485,,1,,126.9162041,37.58720165,7
17113100,빽다방,수유역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11305,강북구,1130559500,번1동,1130510200,번동,1.13E+18,1,대지,418,3,서울특별시 강북구 번동 418-3,1.13E+11,서울특별시 강북구 도봉로,352,,1.13E+24,효성네오인텔리안,서울특별시 강북구 도봉로 352,142864,1063,,,,127.0270285,37.63867041,2
12611054,빽다방노원역북부점,노원역북부점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135064000,상계2동,1135010500,상계동,1.14E+18,1,대지,593,1,서울특별시 노원구 상계동 593-1,1.14E+11,서울특별시 노원구 상계로3길,21,,1.14E+24,화일빌딩,서울특별시 노원구 상계로3길 21,139821,1693,,1,,127.0622603,37.65720166,6
12486219,빽다방,구파발역미켈란점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138069000,진관동,1138011400,진관동,1.14E+18,1,대지,73,,서울특별시 은평구 진관동 73,1.14E+11,서울특별시 은평구 진관2로,15,8,1.14E+24,웅신미켈란의아침,서울특별시 은평구 진관2로 15-8,122200,3306,,,101,126.9195381,37.63538328,7
25250881,빽다방,대치동학원가점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1.17E+18,1,대지,941,,서울특별시 강남구 대치동 941,1.17E+11,서울특별시 강남구 도곡로77길,8,,1.17E+24,,서울특별시 강남구 도곡로77길 8,135280,6209,,,,127.058634,37.49889516,10
11932265,빽다방망원시장점,망원시장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144069000,망원1동,1144012300,망원동,1.14E+18,1,대지,375,8,서울특별시 마포구 망원동 375-8,1.14E+11,서울특별시 마포구 월드컵로13길,34,,1.14E+24,두드림빌딩,서울특별시 마포구 월드컵로13길 34,121230,4012,,1,,126.9082408,37.55564608,5
11954409,빽다방청량리역점,청량리역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123070500,청량리동,1123010700,청량리동,1.12E+18,1,대지,261,,서울특별시 동대문구 청량리동 261,1.12E+11,서울특별시 동대문구 왕산로,209,,1.12E+24,,서울특별시 동대문구 왕산로 209,130867,2490,,1,,127.0458496,37.58096836,4
25275058,빽다방압구정로데오점,압구정로데오점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1.17E+18,1,대지,662,1,서울특별시 강남구 신사동 662-1,1.17E+11,서울특별시 강남구 선릉로161길,25,,1.17E+24,,서울특별시 강남구 선릉로161길 25,135897,6018,,1,,127.0383637,37.52740341,10
17159155,빽다방,합정역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,472,,서울특별시 마포구 합정동 472,1.14E+11,서울특별시 마포구 월드컵로1길,14,,1.14E+24,마포한강푸르지오,서울특별시 마포구 월드컵로1길 14,121888,4024,,,,126.9120459,37.5500407,5
17140638,빽다방,올림픽북단점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121587000,구의3동,1121510300,구의동,1.12E+18,1,대지,199,8,서울특별시 광진구 구의동 199-8,1.12E+11,서울특별시 광진구 아차산로,480,,1.12E+24,,서울특별시 광진구 아차산로 480,143821,5117,,,102,127.0952274,37.54044948,6
17146845,빽다방,강서블루나인점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,240,21,서울특별시 강서구 염창동 240-21,1.15E+11,서울특별시 강서구 양천로,583,,1.15E+24,우림블루나인비즈니스센터,서울특별시 강서구 양천로 583,157779,7547,,,,126.8643281,37.557106,8
12451970,빽다방신사역점,신사역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1.17E+18,1,대지,535,7,서울특별시 강남구 신사동 535-7,1.17E+11,서울특별시 강남구 도산대로11길,34,,1.17E+24,,서울특별시 강남구 도산대로11길 34,135889,6034,,1,,127.0225229,37.51972256,10
17143995,빽다방,선유도역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156062000,양평2동,1156012800,양평동4가,1.16E+18,1,대지,114,1,서울특별시 영등포구 양평동4가 114-1,1.16E+11,서울특별시 영등포구 양평로,120,,1.16E+24,,서울특별시 영등포구 양평로 120,150867,7206,,,,126.894357,37.53781148,6
17143641,빽다방,상왕십리역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120052000,왕십리2동,1120010200,하왕십리동,1.12E+18,1,대지,946,16,서울특별시 성동구 하왕십리동 946-16,1.12E+11,서울특별시 성동구 왕십리로,363,1,1.12E+24,,서울특별시 성동구 왕십리로 363-1,133857,4710,,,,127.0295507,37.56404003,5
17147137,빽다방,구로KT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162072500,조원동,1162010200,신림동,1.16E+18,1,대지,1668,15,서울특별시 관악구 신림동 1668-15,1.16E+11,서울특별시 관악구 남부순환로,1377,,1.16E+24,,서울특별시 관악구 남부순환로 1377,151904,8768,,,,126.9037329,37.48010591,7
12467150,빽다방,신설동역1호점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123053600,용신동,1123010100,신설동,1.12E+18,1,대지,98,27,서울특별시 동대문구 신설동 98-27,1.12E+11,서울특별시 동대문구 왕산로,20,,1.12E+24,,서울특별시 동대문구 왕산로 20,130811,2582,,,,127.025782,37.57616407,4
17137373,빽다방,창동역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11320,도봉구,1132051400,창4동,1132010700,창동,1.13E+18,1,대지,13,2,서울특별시 도봉구 창동 13-2,1.13E+11,서울특별시 도봉구 마들로11길,57,,1.13E+24,EQ빌딩,서울특별시 도봉구 마들로11길 57,132898,1414,,,,127.0501353,37.65350052,2
25288316,빽다방중앙대병원점,중앙대병원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159060500,흑석동,1159010500,흑석동,1.16E+18,1,대지,190,45,서울특별시 동작구 흑석동 190-45,1.16E+11,서울특별시 동작구 흑석로,93,,1.16E+24,,서울특별시 동작구 흑석로 93,156861,6910,,1,,126.9597961,37.50741907,5
23370656,빽다방,강북구청점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11305,강북구,1130563000,수유3동,1130510300,수유동,1.13E+18,1,대지,221,22,서울특별시 강북구 수유동 221-22,1.13E+11,서울특별시 강북구 도봉로87길,48,,1.13E+24,,서울특별시 강북구 도봉로87길 48,142070,1072,,1,,127.02326,37.6391889,2
25412691,빽다방,구로삼성IT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153054000,구로3동,1153010200,구로동,1.15E+18,1,대지,197,5,서울특별시 구로구 구로동 197-5,1.15E+11,서울특별시 구로구 디지털로33길,27,,1.15E+24,삼성IT밸리,서울특별시 구로구 디지털로33길 27,152743,8380,,1,,126.8946567,37.48604936,7
25233906,빽다방,가락시장역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171062000,가락본동,1171010700,가락동,1.17E+18,1,대지,80,,서울특별시 송파구 가락동 80,1.17E+11,서울특별시 송파구 송파대로28길,27,,1.17E+24,송파성원쌍떼빌,서울특별시 송파구 송파대로28길 27,138956,5718,,1,,127.1200802,37.49488154,8
25255672,빽다방,우장산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1006,3,서울특별시 강서구 화곡동 1006-3,1.15E+11,서울특별시 강서구 강서로,245,,1.15E+24,요셉치과의원,서울특별시 강서구 강서로 245,157010,7705,,1,,126.8359891,37.54755838,8
26213879,빽다방,서여의도점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,14,24,서울특별시 영등포구 여의도동 14-24,1.16E+11,서울특별시 영등포구 국회대로68길,11,,1.16E+24,삼보호정빌딩,서울특별시 영등포구 국회대로68길 11,150871,7237,,1,,126.9196571,37.52922446,6
16403505,빽다방,KBS본관점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,17,,서울특별시 영등포구 여의도동 17,1.16E+11,서울특별시 영등포구 의사당대로,38,,1.16E+24,여의도더샵아일랜드파크,서울특별시 영등포구 의사당대로 38,150916,7236,102,,121,126.9181942,37.52554382,6
16171507,빽다방,신대방역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162072500,조원동,1162010200,신림동,1.16E+18,1,대지,518,36,서울특별시 관악구 신림동 518-36,1.16E+11,서울특별시 관악구 난곡로,363,,1.16E+24,,서울특별시 관악구 난곡로 363,151874,8701,,2,,126.9134456,37.48632277,7
11781347,빽다방,남대문시장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11E+18,1,대지,281,17,서울특별시 중구 남창동 281-17,1.11E+11,서울특별시 중구 퇴계로,37,,1.11E+24,,서울특별시 중구 퇴계로 37,100060,4528,,1,,126.9763138,37.55843645,5
25578507,빽다방,구로로제리움점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153055000,구로4동,1153010200,구로동,1.15E+18,1,대지,97,,서울특별시 구로구 구로동 97,1.15E+11,서울특별시 구로구 가마산로26길,5,,1.15E+24,로제리움2차,서울특별시 구로구 가마산로26길 5,152050,8302,,,,126.8909805,37.49607959,7
15954205,빽다방,발산역플레이스점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,793,9,서울특별시 강서구 마곡동 793-9,1.15E+11,서울특별시 강서구 강서로,395,,1.15E+24,플레이스에이치,서울특별시 강서구 강서로 395,157805,7794,,1,,126.8385976,37.56104549,8
25431707,빽다방,대학로CGV점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111065000,혜화동,1111016900,혜화동,1.11E+18,1,대지,167,3,서울특별시 종로구 혜화동 167-3,1.11E+11,서울특별시 종로구 대학로,143,,1.11E+24,,서울특별시 종로구 대학로 143,110530,3077,,1,,127.0012914,37.58402373,3
25230357,빽다방,은평초교점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138051000,녹번동,1138010200,녹번동,1.14E+18,1,대지,266,,서울특별시 은평구 녹번동 266,1.14E+11,서울특별시 은평구 은평로,235,,1.14E+24,,서울특별시 은평구 은평로 235,122836,3382,,1,,126.9339061,37.60116671,7
25042368,빽다방,신용산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117062500,한강로동,1117012500,한강로2가,1.12E+18,1,대지,2,196,서울특별시 용산구 한강로2가 2-196,1.12E+11,서울특별시 용산구 새창로,213,,1.12E+24,,서울특별시 용산구 새창로 213,140871,4376,,1,,126.967249,37.53046119,3
25365552,빽다방,신촌역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011600,창천동,1.14E+18,1,대지,18,46,서울특별시 서대문구 창천동 18-46,1.14E+11,서울특별시 서대문구 연세로2길,6,,1.14E+24,,서울특별시 서대문구 연세로2길 6,120833,3779,,1,,126.9371323,37.55586466,2
16587969,빽다방,낙성대역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162057500,행운동,1162010100,봉천동,1.16E+18,1,대지,1686,11,서울특별시 관악구 봉천동 1686-11,1.16E+11,서울특별시 관악구 남부순환로,1919,,1.16E+24,,서울특별시 관악구 남부순환로 1919,151812,8801,,3,,126.9626053,37.47768205,7
25253498,빽다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135069500,상계6.7동,1135010500,상계동,1.14E+18,1,대지,727,,서울특별시 노원구 상계동 727,1.14E+11,서울특별시 노원구 노해로,482,,1.14E+24,덕영빌딩,서울특별시 노원구 노해로 482,139949,1751,,1,,127.0616965,37.65426882,6
23424299,빽다방,원효용문시장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117056000,원효로1동,1117011300,원효로2가,1.12E+18,1,대지,90,1,서울특별시 용산구 원효로2가 90-1,1.12E+11,서울특별시 용산구 새창로,132,,1.12E+24,,서울특별시 용산구 새창로 132,140847,4363,,1,,126.9612251,37.53569749,3
17086639,빽다방,방이시장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171056200,방이2동,1171011100,방이동,1.17E+18,1,대지,111,,서울특별시 송파구 방이동 111,1.17E+11,서울특별시 송파구 백제고분로48길,6,,1.17E+24,,서울특별시 송파구 백제고분로48길 6,138830,5641,,,,127.1138556,37.51154968,8
25259337,빽다방강남소망점,강남소망점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1.17E+18,1,대지,627,6,서울특별시 강남구 신사동 627-6,1.17E+11,서울특별시 강남구 언주로159길,3,,1.17E+24,,서울특별시 강남구 언주로159길 3,135895,6024,,1,,127.0326234,37.52422988,10
17098663,빽다방,화곡역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1065,1,서울특별시 강서구 화곡동 1065-1,1.15E+11,서울특별시 강서구 화곡로25길,2,,1.15E+24,,서울특별시 강서구 화곡로25길 2,157924,7714,,,,126.8384841,37.54137482,8
14057824,빽다방명동중앙우체,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11E+18,1,대지,101,3,서울특별시 중구 명동2가 101-3,1.11E+11,서울특별시 중구 남대문로,58,1,1.11E+24,,서울특별시 중구 남대문로 58-1,100810,4535,,1,,126.9818508,37.56242189,5
24347873,빽다방PAIKSCOFFEE,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144058500,도화동,1144010400,도화동,1.14E+18,1,대지,290,15,서울특별시 마포구 도화동 290-15,1.14E+11,서울특별시 마포구 마포대로4길,16,,1.14E+24,,서울특별시 마포구 마포대로4길 16,121813,4173,,1,,126.946484,37.53875659,5
27951583,빽다방,강남역지하도점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1.17E+18,1,대지,858,,서울특별시 강남구 역삼동 858,1.17E+11,서울특별시 강남구 강남대로,396,,1.17E+24,강남역,서울특별시 강남구 강남대로 396,135080,6232,E,,E-36,127.0282892,37.49815386,10
17206021,빽다방,방학역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11320,도봉구,1132052100,도봉1동,1132010800,도봉동,1.13E+18,1,대지,619,17,서울특별시 도봉구 도봉동 619-17,1.13E+11,서울특별시 도봉구 도봉로153길,20,,1.13E+24,,서울특별시 도봉구 도봉로153길 20,132820,1349,,1,,127.0423302,37.67001639,2
17213451,빽다방,상도E편한점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159054000,상도2동,1159010200,상도동,1.16E+18,1,대지,903,,서울특별시 동작구 상도동 903,1.16E+11,서울특별시 동작구 만양로,6,,1.16E+24,E편한세상상도노빌리티,서울특별시 동작구 만양로 6,156032,6919,,1,106,126.9469376,37.50488132,5
17447430,빽다방,강동구청점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174064000,성내1동,1174010800,성내동,1.17E+18,1,대지,319,27,서울특별시 강동구 성내동 319-27,1.17E+11,서울특별시 강동구 성내로3길,1,,1.17E+24,,서울특별시 강동구 성내로3길 1,134851,5392,,1,,127.1218895,37.53061299,8
